"","Var1","Var2","Cor","Lag","Months"
"1004","DC","GIT",0.211743398903409,-0.0833333333333333,-1
"1005","DC","GOT",0.243052901607596,-0.0833333333333333,-1
"1006","DC","NPT",0.229656065038138,-0.0833333333333333,-1
"1007","DC","DCT",0.198917671996412,-0.0833333333333333,-1
"1008","DC","Pu",0.16765503462189,-0.916666666666667,-11
"1009","RVT","W60",0.280254913566902,0.416666666666667,5
"1010","RVT","W63",0.428928145743067,1.25,15
"1011","RVT","W67",0.408173062159047,0.25,3
"1012","RVT","W70",0.348021145841845,0.0833333333333333,1
"1013","RVT","W73",0.329052466590374,0,0
"1014","RVT","W74",0.213173522327107,0.333333333333333,4
"1015","RVT","W78",0.396986051588807,0.166666666666667,2
"1016","RVT","W80",0.352296454467371,-0.75,-9
"1017","RVT","W81",0.432332683814979,0.25,3
"1018","RVT","W115",0.287987528041472,0.0833333333333333,1
"1019","RVT","W116",0.388873655761706,0.166666666666667,2
"1020","RVT","W118",0.401119222077346,-1.08333333333333,-13
"1021","RVT","G40",0.340569146458047,0.0833333333333333,1
"1022","RVT","G42",0.224631220865247,-0.666666666666667,-8
"1023","RVT","G45",0.308566373494135,0.416666666666667,5
"1024","RVT","G49",0.348361987023404,1.41666666666667,17
"1025","RVT","G51",0.292366537069101,0.25,3
"1026","RVT","G53",0.369539663887997,1.41666666666667,17
"1027","RVT","G65",0.180893800821739,-0.75,-9
"1028","RVT","RV",0.218091283931314,-0.916666666666667,-11
"1029","RVT","CDY",0.272072447743284,-0.916666666666667,-11
"1030","RVT","KY",0.232124056414923,-0.916666666666667,-11
"1031","RVT","HY",0.278393664527679,-0.916666666666667,-11
"1032","RVT","GI",0.237376674156724,-0.916666666666667,-11
"1033","RVT","GS",0.233157803603868,0.0833333333333333,1
"1034","RVT","GO",0.228405465029235,0.0833333333333333,1
"1035","RVT","NP",0.246291702556159,0,0
"1036","RVT","DC",0.203156891902366,0.0833333333333333,1
"1037","RVT","CDYT",0.990487527156977,0,0
"1038","RVT","KYT",0.995987192586644,0,0
"1039","RVT","HYT",0.98252729434406,0,0
"1040","RVT","GIT",0.994638861498398,0,0
"1041","RVT","GOT",0.966198196006258,0,0
"1042","RVT","NPT",0.972878574637874,0,0
"1043","RVT","DCT",0.988183729424688,0,0
"1044","RVT","Pu",0.587367942903931,0.166666666666667,2
"1045","CDYT","W60",0.284276130662107,1.41666666666667,17
"1046","CDYT","W63",0.429095931100821,1.25,15
"1047","CDYT","W67",0.40768408455166,0.25,3
"1048","CDYT","W70",0.361033634017528,0,0
"1049","CDYT","W73",0.330463923964059,0,0
"1050","CDYT","W74",0.213327810359993,0.333333333333333,4
"1051","CDYT","W78",0.394704599332787,0.166666666666667,2
"1052","CDYT","W80",0.352219920933428,-0.75,-9
"1053","CDYT","W81",0.442636892098241,0.25,3
"1054","CDYT","W115",0.292370903985346,0.0833333333333333,1
"1055","CDYT","W116",0.397632909984835,0.166666666666667,2
"1056","CDYT","W118",0.397138328670172,-1.08333333333333,-13
"1057","CDYT","G40",0.348258794515582,0.0833333333333333,1
"1058","CDYT","G42",0.223821807294435,1.41666666666667,17
"1059","CDYT","G45",0.315241969246746,-0.583333333333333,-7
"1060","CDYT","G49",0.346938889216814,1.41666666666667,17
"1061","CDYT","G51",0.300103193257867,0.25,3
"1062","CDYT","G53",0.370148537085962,1.41666666666667,17
"1063","CDYT","G65",0.184396072943951,-0.75,-9
"1064","CDYT","RV",0.22228646927688,-0.916666666666667,-11
"1065","CDYT","CDY",0.281698913402253,-0.916666666666667,-11
"1066","CDYT","KY",0.239613570518406,-0.916666666666667,-11
"1067","CDYT","HY",0.266225586415459,-0.916666666666667,-11
"1068","CDYT","GI",0.2442487820811,-0.916666666666667,-11
"1069","CDYT","GS",0.240892615504807,-0.916666666666667,-11
"1070","CDYT","GO",0.243101385140463,0.0833333333333333,1
"1071","CDYT","NP",0.222042721628468,0,0
"1072","CDYT","DC",0.205682830945785,0.0833333333333333,1
"1073","CDYT","RVT",0.990487527156977,0,0
"1074","CDYT","KYT",0.99070088633114,0,0
"1075","CDYT","HYT",0.985036719340621,0,0
"1076","CDYT","GIT",0.988823420175323,0,0
"1077","CDYT","GOT",0.964390450651066,0,0
"1078","CDYT","NPT",0.969579043278611,0,0
"1079","CDYT","DCT",0.979096428201492,0,0
"1080","CDYT","Pu",0.588426201879143,0.166666666666667,2
"1081","KYT","W60",0.278417560865193,0.416666666666667,5
"1082","KYT","W63",0.428391092133815,1.25,15
"1083","KYT","W67",0.408294042449258,0.25,3
"1084","KYT","W70",0.343831498425134,0,0
"1085","KYT","W73",0.333429551688921,0,0
"1086","KYT","W74",0.213949040598784,0.333333333333333,4
"1087","KYT","W78",0.388481610049742,0.166666666666667,2
"1088","KYT","W80",0.35097059246513,0.25,3
"1089","KYT","W81",0.434298023688394,0.25,3
"1090","KYT","W115",0.285788043947774,0.0833333333333333,1
"1091","KYT","W116",0.385160579522663,0.166666666666667,2
"1092","KYT","W118",0.407301833557802,-1.08333333333333,-13
"1093","KYT","G40",0.350041379451945,0.0833333333333333,1
"1094","KYT","G42",0.221722584930981,-0.583333333333333,-7
"1095","KYT","G45",0.313820964762502,-0.583333333333333,-7
"1096","KYT","G49",0.344295373917816,1.41666666666667,17
"1097","KYT","G51",0.290194183550329,0.25,3
"1098","KYT","G53",0.370593862086721,1.41666666666667,17
"1099","KYT","G65",0.1831496161685,-0.75,-9
"1100","KYT","RV",0.224787167282862,-0.916666666666667,-11
"1101","KYT","CDY",0.274268439844294,-0.916666666666667,-11
"1102","KYT","KY",0.239914259610161,-0.916666666666667,-11
"1103","KYT","HY",0.280641959107799,-0.916666666666667,-11
"1104","KYT","GI",0.242474867609628,-0.916666666666667,-11
"1105","KYT","GS",0.23568174990506,0.0833333333333333,1
"1106","KYT","GO",0.230151307733282,0.0833333333333333,1
"1107","KYT","NP",0.244323434871893,0,0
"1108","KYT","DC",0.205899088189434,0.0833333333333333,1
"1109","KYT","RVT",0.995987192586644,0,0
"1110","KYT","CDYT",0.99070088633114,0,0
"1111","KYT","HYT",0.981500025024387,0,0
"1112","KYT","GIT",0.995970237974586,0,0
"1113","KYT","GOT",0.961948505684159,0,0
"1114","KYT","NPT",0.969131464935052,0,0
"1115","KYT","DCT",0.989600953949876,0,0
"1116","KYT","Pu",0.583624688216285,0.166666666666667,2
"1117","HYT","W60",0.269346985816422,1.41666666666667,17
"1118","HYT","W63",0.430567777097894,1.25,15
"1119","HYT","W67",0.411001555370981,0.25,3
"1120","HYT","W70",0.359853828082019,0,0
"1121","HYT","W73",0.326381213668455,0,0
"1122","HYT","W74",0.213379024301329,0.333333333333333,4
"1123","HYT","W78",0.410652365510854,0.166666666666667,2
"1124","HYT","W80",0.350714286071015,-0.75,-9
"1125","HYT","W81",0.445724620451277,0.25,3
"1126","HYT","W115",0.318441757676084,0.0833333333333333,1
"1127","HYT","W116",0.420456870986306,1.16666666666667,14
"1128","HYT","W118",0.436950374340444,-1.08333333333333,-13
"1129","HYT","G40",0.319028658308204,0.0833333333333333,1
"1130","HYT","G42",0.214620518445859,-0.666666666666667,-8
"1131","HYT","G45",0.293032454297196,-0.583333333333333,-7
"1132","HYT","G49",0.33092298817017,1.41666666666667,17
"1133","HYT","G51",0.307287113130078,0.25,3
"1134","HYT","G53",0.353758040863581,1.41666666666667,17
"1135","HYT","G65",0.184073018156149,0.166666666666667,2
"1136","HYT","RV",0.213503654505117,-0.916666666666667,-11
"1137","HYT","CDY",0.265923581131617,-0.916666666666667,-11
"1138","HYT","KY",0.22936001619854,-0.916666666666667,-11
"1139","HYT","HY",0.271736299662168,-0.916666666666667,-11
"1140","HYT","GI",0.242118236905986,-0.916666666666667,-11
"1141","HYT","GS",0.236505204905279,0.0833333333333333,1
"1142","HYT","GO",0.22814049796861,0.0833333333333333,1
"1143","HYT","NP",0.216998401483143,-0.916666666666667,-11
"1144","HYT","DC",0.202796272801936,0.0833333333333333,1
"1145","HYT","RVT",0.98252729434406,0,0
"1146","HYT","CDYT",0.985036719340621,0,0
"1147","HYT","KYT",0.981500025024387,0,0
"1148","HYT","GIT",0.977475476233158,0,0
"1149","HYT","GOT",0.970517726879329,0,0
"1150","HYT","NPT",0.974132256062278,0,0
"1151","HYT","DCT",0.963330597621894,0,0
"1152","HYT","Pu",0.597637085074666,0.166666666666667,2
"1153","GIT","W60",0.282751119874026,0.416666666666667,5
"1154","GIT","W63",0.426248123312682,1.25,15
"1155","GIT","W67",0.406750385964037,0.25,3
"1156","GIT","W70",0.344716078917152,0,0
"1157","GIT","W73",0.323197515132368,0,0
"1158","GIT","W74",0.215475991415482,0.333333333333333,4
"1159","GIT","W78",0.381244514956421,0.166666666666667,2
"1160","GIT","W80",0.354578368429145,0.25,3
"1161","GIT","W81",0.428587443005546,0.25,3
"1162","GIT","W115",0.281109286908783,0.0833333333333333,1
"1163","GIT","W116",0.381323511290685,1.16666666666667,14
"1164","GIT","W118",0.391608304124098,-1.08333333333333,-13
"1165","GIT","G40",0.337883453084162,0.0833333333333333,1
"1166","GIT","G42",0.224383536145992,-0.666666666666667,-8
"1167","GIT","G45",0.318771055159538,0.416666666666667,5
"1168","GIT","G49",0.350010071545695,1.41666666666667,17
"1169","GIT","G51",0.290801917726202,0.25,3
"1170","GIT","G53",0.379767333730818,1.41666666666667,17
"1171","GIT","G65",0.17599985563555,-0.75,-9
"1172","GIT","RV",0.224601634622387,-0.916666666666667,-11
"1173","GIT","CDY",0.274509962111012,-0.916666666666667,-11
"1174","GIT","KY",0.234814844250291,-0.916666666666667,-11
"1175","GIT","HY",0.28310151751615,-0.916666666666667,-11
"1176","GIT","GI",0.240575014972354,-0.916666666666667,-11
"1177","GIT","GS",0.241413026320236,0.0833333333333333,1
"1178","GIT","GO",0.234132899395314,0.0833333333333333,1
"1179","GIT","NP",0.245003379007915,0,0
"1180","GIT","DC",0.211743398903409,0.0833333333333333,1
"1181","GIT","RVT",0.994638861498398,0,0
"1182","GIT","CDYT",0.988823420175323,0,0
"1183","GIT","KYT",0.995970237974586,0,0
"1184","GIT","HYT",0.977475476233158,0,0
"1185","GIT","GOT",0.96692953712783,0,0
"1186","GIT","NPT",0.96754149105856,0,0
"1187","GIT","DCT",0.992767270989641,0,0
"1188","GIT","Pu",0.580432807014486,0.166666666666667,2
"1189","GOT","W60",0.294986010705186,1.41666666666667,17
"1190","GOT","W63",0.432617300979988,0.25,3
"1191","GOT","W67",0.415782840469705,0.25,3
"1192","GOT","W70",0.336984621459274,0,0
"1193","GOT","W73",0.294456943386682,0,0
"1194","GOT","W74",0.20454897880847,0.416666666666667,5
"1195","GOT","W78",0.38895610933895,0.166666666666667,2
"1196","GOT","W80",0.344681752448086,-0.75,-9
"1197","GOT","W81",0.431835963843144,0.25,3
"1198","GOT","W115",0.283565448505273,0.0833333333333333,1
"1199","GOT","W116",0.384355844788281,0.25,3
"1200","GOT","W118",0.400285765225183,-1.08333333333333,-13
"1201","GOT","G40",0.299496106105481,0.0833333333333333,1
"1202","GOT","G42",0.23447611265007,1.41666666666667,17
"1203","GOT","G45",0.323827824771061,0.416666666666667,5
"1204","GOT","G49",0.364661683759871,1.41666666666667,17
"1205","GOT","G51",0.278579205448076,0.25,3
"1206","GOT","G53",0.39222585965155,1.41666666666667,17
"1207","GOT","G65",0.173482343998257,-0.75,-9
"1208","GOT","RV",0.217761470782065,0.0833333333333333,1
"1209","GOT","CDY",0.274071723123624,-0.916666666666667,-11
"1210","GOT","KY",0.227738741261927,-0.916666666666667,-11
"1211","GOT","HY",0.266804314386887,-0.916666666666667,-11
"1212","GOT","GI",0.252362455316709,0.0833333333333333,1
"1213","GOT","GS",0.264405149972029,0.0833333333333333,1
"1214","GOT","GO",0.248303629050905,0.0833333333333333,1
"1215","GOT","NP",0.228483110632294,-0.916666666666667,-11
"1216","GOT","DC",0.243052901607596,0.0833333333333333,1
"1217","GOT","RVT",0.966198196006258,0,0
"1218","GOT","CDYT",0.964390450651066,0,0
"1219","GOT","KYT",0.961948505684159,0,0
"1220","GOT","HYT",0.970517726879329,0,0
"1221","GOT","GIT",0.96692953712783,0,0
"1222","GOT","NPT",0.970438587230392,0,0
"1223","GOT","DCT",0.950224639885817,0,0
"1224","GOT","Pu",0.594943692347378,0.166666666666667,2
"1225","NPT","W60",0.287650587153985,1.41666666666667,17
"1226","NPT","W63",0.418322528501307,-1.66666666666667,-20
"1227","NPT","W67",0.410689716107474,0.25,3
"1228","NPT","W70",0.333818462830302,0.0833333333333333,1
"1229","NPT","W73",0.291184253054285,1,12
"1230","NPT","W74",0.201129446718521,0.333333333333333,4
"1231","NPT","W78",0.393793275025339,0.166666666666667,2
"1232","NPT","W80",0.337932121365968,-0.75,-9
"1233","NPT","W81",0.432447644422645,0.25,3
"1234","NPT","W115",0.300133608152046,0.0833333333333333,1
"1235","NPT","W116",0.385383639947412,0.25,3
"1236","NPT","W118",0.397482109142935,-1.08333333333333,-13
"1237","NPT","G40",0.364224176503771,0.0833333333333333,1
"1238","NPT","G42",0.225151258979238,1.41666666666667,17
"1239","NPT","G45",0.301420638408862,1.41666666666667,17
"1240","NPT","G49",0.351541930806276,1.41666666666667,17
"1241","NPT","G51",0.286147093933081,0.25,3
"1242","NPT","G53",0.364914906802394,-1.58333333333333,-19
"1243","NPT","G65",0.187961830861366,-0.75,-9
"1244","NPT","RV",0.208802944324002,0.0833333333333333,1
"1245","NPT","CDY",0.269724255206322,-0.916666666666667,-11
"1246","NPT","KY",0.226464155195332,-0.916666666666667,-11
"1247","NPT","HY",0.262037799954574,-0.916666666666667,-11
"1248","NPT","GI",0.227502848235616,-0.916666666666667,-11
"1249","NPT","GS",0.258820088721418,0.0833333333333333,1
"1250","NPT","GO",0.221528006958642,0.0833333333333333,1
"1251","NPT","NP",0.224930636643016,-0.916666666666667,-11
"1252","NPT","DC",0.229656065038138,0.0833333333333333,1
"1253","NPT","RVT",0.972878574637874,0,0
"1254","NPT","CDYT",0.969579043278611,0,0
"1255","NPT","KYT",0.969131464935052,0,0
"1256","NPT","HYT",0.974132256062278,0,0
"1257","NPT","GIT",0.96754149105856,0,0
"1258","NPT","GOT",0.970438587230392,0,0
"1259","NPT","DCT",0.954420264523604,0,0
"1260","NPT","Pu",0.583303753585351,0.166666666666667,2
"1261","DCT","W60",0.276671795230501,0.416666666666667,5
"1262","DCT","W63",0.421315653902891,1.25,15
"1263","DCT","W67",0.408250903480161,0.25,3
"1264","DCT","W70",0.334060686250668,0,0
"1265","DCT","W73",0.318859227067325,0,0
"1266","DCT","W74",0.217898464367319,0.333333333333333,4
"1267","DCT","W78",0.374064420337214,0.166666666666667,2
"1268","DCT","W80",0.366415250831435,1.33333333333333,16
"1269","DCT","W81",0.422046673865472,0.25,3
"1270","DCT","W115",0.2701651577899,0,0
"1271","DCT","W116",0.379184819326182,0.25,3
"1272","DCT","W118",0.37893567565324,-0.166666666666667,-2
"1273","DCT","G40",0.321345898401108,0.0833333333333333,1
"1274","DCT","G42",0.222973672016794,-0.583333333333333,-7
"1275","DCT","G45",0.317798205157321,-0.583333333333333,-7
"1276","DCT","G49",0.344888792831814,1.41666666666667,17
"1277","DCT","G51",0.279556839646123,0.25,3
"1278","DCT","G53",0.377978216165827,-1.58333333333333,-19
"1279","DCT","G65",0.168831957951116,-0.75,-9
"1280","DCT","RV",0.220016788751866,-0.916666666666667,-11
"1281","DCT","CDY",0.275054037746259,-0.916666666666667,-11
"1282","DCT","KY",0.230314792692148,-0.916666666666667,-11
"1283","DCT","HY",0.277940980259602,-0.916666666666667,-11
"1284","DCT","GI",0.231312833769391,-0.916666666666667,-11
"1285","DCT","GS",0.22726966217737,0.0833333333333333,1
"1286","DCT","GO",0.232546449006833,0.0833333333333333,1
"1287","DCT","NP",0.264285314873118,0,0
"1288","DCT","DC",0.198917671996412,0.0833333333333333,1
"1289","DCT","RVT",0.988183729424688,0,0
"1290","DCT","CDYT",0.979096428201492,0,0
"1291","DCT","KYT",0.989600953949876,0,0
"1292","DCT","HYT",0.963330597621894,0,0
"1293","DCT","GIT",0.992767270989641,0,0
"1294","DCT","GOT",0.950224639885817,0,0
"1295","DCT","NPT",0.954420264523604,0,0
"1296","DCT","Pu",0.571211488819642,0.166666666666667,2
"1297","Pu","W60",0.285971772433042,1.08333333333333,13
"1298","Pu","W63",0.737438008947741,0.0833333333333333,1
"1299","Pu","W67",0.71555287407745,0.0833333333333333,1
"1300","Pu","W70",0.330704570593785,0.916666666666667,11
"1301","Pu","W73",0.248979036367809,-0.166666666666667,-2
"1302","Pu","W74",0.312624839560989,0.25,3
"1303","Pu","W78",0.622694883984659,0,0
"1304","Pu","W80",0.265052050742518,1,12
"1305","Pu","W81",0.699870666441748,0.0833333333333333,1
"1306","Pu","W115",0.36458037154703,-0.0833333333333333,-1
"1307","Pu","W116",0.754682738224694,0.0833333333333333,1
"1308","Pu","W118",0.413478917204028,-0.0833333333333333,-1
"1309","Pu","G40",0.345504922099396,-1.08333333333333,-13
"1310","Pu","G42",0.236741029119336,0.25,3
"1311","Pu","G45",0.266380201591999,1.08333333333333,13
"1312","Pu","G49",0.369581160221881,0.0833333333333333,1
"1313","Pu","G51",0.594164899119681,0.0833333333333333,1
"1314","Pu","G53",0.542736181017267,0.0833333333333333,1
"1315","Pu","G65",0.497820382361173,0.0833333333333333,1
"1316","Pu","RV",0.171730152960576,0.75,9
"1317","Pu","CDY",0.179331020011546,-0.0833333333333333,-1
"1318","Pu","KY",0.207613469301043,-0.25,-3
"1319","Pu","HY",0.185989995067745,-0.25,-3
"1320","Pu","GI",0.19090631887862,1.16666666666667,14
"1321","Pu","GS",0.19455343262022,0.166666666666667,2
"1322","Pu","GO",0.164605125161886,-0.25,-3
"1323","Pu","NP",0.260409800715713,0.75,9
"1324","Pu","DC",0.16765503462189,0.916666666666667,11
"1325","Pu","RVT",0.587367942903931,-0.166666666666667,-2
"1326","Pu","CDYT",0.588426201879143,-0.166666666666667,-2
"1327","Pu","KYT",0.583624688216285,-0.166666666666667,-2
"1328","Pu","HYT",0.597637085074666,-0.166666666666667,-2
"1329","Pu","GIT",0.580432807014486,-0.166666666666667,-2
"1330","Pu","GOT",0.594943692347378,-0.166666666666667,-2
"1331","Pu","NPT",0.583303753585351,-0.166666666666667,-2
"1332","Pu","DCT",0.571211488819642,-0.166666666666667,-2
