"","F7.W81","F7.G49","F7.GI_P","F7.GI_T","F7.Pumping"
"1",0.241271513800902,-0.0160150514804609,-0.211685903167361,0.0338308323571534,-0.0185351938635647
"2",0.231058322226758,-0.0548582745902274,-0.283940327134645,0.0329124187170741,0.0245275289972454
"3",0.192196229056304,-0.0804187530942326,-0.316633642130093,0.0278582881262659,0.0441844163382423
"4",0.147509498933207,-0.0847043121119457,-0.310960565214355,0.0129008044877451,0.0261190778155929
"5",0.118205270072906,-0.0733255038277407,-0.293180442634093,-0.00567191098479582,-0.00124577908120064
"6",0.0852324986522143,-0.06171684483439,-0.269768759616263,-0.0262293897644091,-0.00543266856163281
"7",0.0495387998456218,-0.0481051386961286,-0.233014244288038,-0.0427103768596561,0.00194230942260562
"8",0.0202056585722725,-0.0285157693922376,-0.185338606442117,-0.0575395679539917,-0.00602623564993835
"9",0.00677816694124068,-0.00545383321501711,-0.137425301806147,-0.0684017461160561,-0.0245249828971843
"10",-0.0039600798473227,0.0137956738039659,-0.0950195052287927,-0.0758941099891371,-0.0241888589209596
"11",-0.0142434077799926,0.0335104959099322,-0.0433660732320387,-0.0798259841819151,-0.018205352236495
"12",-0.0196720795496646,0.0593114438482499,0.0178018431031551,-0.0808569729098067,-0.0301313594274743
"13",-0.0140854758046907,0.0849030595964037,0.0741828787780468,-0.0766781436070634,-0.0479748352154892
"14",-0.00434111034269533,0.097862532094443,0.110873653591902,-0.0666877986801356,-0.0474702778409329
"15",0.0035829384581863,0.0989439209988315,0.143828468992836,-0.0511422365152205,-0.0375610767288196
"16",0.0156394750153346,0.096228429050107,0.174244657071328,-0.0330859490271903,-0.0432668596308662
"17",0.0350076265280778,0.0873911082292483,0.191186476165895,-0.0144005314161204,-0.0577467576673752
"18",0.0518663441907642,0.0655048638208292,0.183687717024735,0.00402598428225672,-0.0549312502377944
"19",0.0598290761424045,0.0341155961333824,0.178405652330615,0.0201567179050726,-0.040890049695258
"20",0.0677743724360787,0.00489830121334279,0.178616890666634,0.0325410996011523,-0.0416472645459293
"21",0.0822306801407654,-0.0236619946775978,0.173555479609028,0.0426570263788155,-0.0506372654578039
"22",0.0975588418929336,-0.0602735563953072,0.146096458733676,0.0524713257659782,-0.0402704411409029
"23",0.104528102210051,-0.101827156974164,0.113862580671805,0.0588554143865118,-0.015288351415878
"24",0.1070787177686,-0.132006561244596,0.0892812761599324,0.0590292365087781,-0.00446486673911147
"25",0.109519235463714,-0.146489118212787,0.0727084489346754,0.0540233888303118,-0.00675816095649675
"26",0.109702316944929,-0.152628997039586,0.0474068347558074,0.0474025295534641,0.0026650804306856
"27",0.101927022663766,-0.154703614975882,0.0219469220123958,0.0398765148581207,0.0239232281603714
"28",0.0899009380488914,-0.145462566684206,0.00609956868742871,0.0317382266960081,0.0326324509567668
"29",0.0780100908604703,-0.125222329940068,-0.00300180379758048,0.0236704785247641,0.0282317296770527
"30",0.0647797453143719,-0.10214137103507,-0.0178345680201028,0.018862097627415,0.0338240870061201
"31",0.0440457128436895,-0.0798469104512744,-0.0291783192264518,0.0151922268763448,0.0491587081926376
"32",0.0226645087199377,-0.0508339851716505,-0.026376932962064,0.0114317448504761,0.0451568461111098
"33",0.00706066757498768,-0.0180623846425057,-0.0202482441260807,0.00976756645991713,0.0253176338420582
"34",-0.00521355044320338,0.00418303846323309,-0.0269059682350431,0.012017568524393,0.0169967112310383
"35",-0.0199380476482358,0.0106120273979605,-0.0432928056983181,0.0166695154762614,0.0241727292778178
"36",-0.0344290446692105,0.0108268164187489,-0.0545195824385328,0.0201186943533149,0.0225062030944621
"37",-0.043708585761537,0.00912478657836875,-0.0656905123918965,0.0220939581775479,0.0100925259630441
"38",-0.0510819563233782,-0.00121479188144379,-0.0864802702137436,0.0236543419307701,0.00633160468799446
"39",-0.0632138985542738,-0.021375698587485,-0.11346083755239,0.0230458482617784,0.017759030869676
"40",-0.0766767557745936,-0.0399925666036996,-0.127237050953267,0.0179247944054439,0.0228851474924179
"41",-0.0840618139077918,-0.0515697133101628,-0.133204840036345,0.0111530570856454,0.0152882069936313
"42",-0.0877179019364829,-0.0630833970870524,-0.142789023735982,0.0050010307355176,0.0153592216303149
"43",-0.0944730939791583,-0.0763402325626946,-0.155137109427709,-0.0010642956886993,0.0310117804631262
"44",-0.103015617972258,-0.0802625343123402,-0.15005642195548,-0.00982165767258268,0.0396273875773239
"45",-0.106790864254685,-0.0677418013626029,-0.128894421422708,-0.019733374620513,0.0302671229857643
