"","F4.W63","F4.G42","F4.KY_P","F4.KY_T","F4.Pumping"
"1",0.187803224129941,-0.0687677815617781,0.135850808536385,0.00167411486080294,-0.0963329350007907
"2",0.192888646578049,-0.0561384773538181,0.133230542002343,0.00027586025305775,-0.103069168811692
"3",0.206882639284277,-0.0648394906774589,0.12571215403266,-0.00147527604946765,-0.104541267058101
"4",0.215403335903289,-0.0690364608338592,0.118990421506621,-0.00253847300576833,-0.106378293878579
"5",0.219599916597832,-0.0696147478131884,0.11417539703926,-0.00241237120201544,-0.113684245619608
"6",0.221403102521543,-0.065217415166392,0.108761231996843,-0.00198054105951536,-0.122414463178932
"7",0.220716197088374,-0.0550263166706378,0.110175619990123,-0.00162479496351449,-0.130792782506318
"8",0.223459704397499,-0.0478012263693226,0.114037128960644,-0.0010197176037561,-0.135501476490636
"9",0.229912013406724,-0.0424138195374247,0.120056527896763,-0.000714818370962755,-0.149770361413421
"10",0.238157985066725,-0.0422945094597647,0.120921043342339,-0.000342266589540999,-0.14951852449878
"11",0.246366544323251,-0.0478535357756203,0.117185807699531,0.000418589271057645,-0.145218435520481
"12",0.253591510490506,-0.0551832470370457,0.112869069504418,0.00177030878078394,-0.13866942466918
"13",0.26030703755077,-0.0640197420218734,0.108880588549019,0.00348949979666017,-0.132617903727937
"14",0.268716344244042,-0.0783889260155746,0.103147444246492,0.00482667515449971,-0.123983952325782
"15",0.278637166936863,-0.0993345463225923,0.0949164704057341,0.00641432836664609,-0.114584074098779
"16",0.288494768651949,-0.124452821259929,0.0853413592980092,0.00796463834669944,-0.108090782143463
"17",0.2967715218309,-0.152970602060028,0.0734418964386799,0.00931236124717734,-0.0965210820256721
"18",0.302125130962046,-0.181617486959471,0.0617330842892367,0.0105326445812097,-0.0871245775910335
"19",0.304921235201412,-0.21166306547354,0.0490468114537399,0.0115112221941316,-0.0812178948245944
"20",0.306159986466939,-0.242013862669536,0.0378668825973266,0.0121838627379546,-0.0756278579682956
"21",0.305965372982003,-0.271725896940528,0.0253578781986416,0.0123429008425849,-0.0734245800712742
"22",0.303833946751402,-0.301573184721633,0.0117187739463325,0.012146986296741,-0.0595982269497426
"23",0.29850026513893,-0.330174431072631,-0.00212912935391966,0.0114989557794507,-0.0475271002310292
"24",0.289856465826983,-0.356186298849455,-0.0152687665476012,0.0103712927382747,-0.0330442493173416
"25",0.278521371934716,-0.379224546583935,-0.0272781487702566,0.00863244003549902,-0.0216773157552112
"26",0.265165673940993,-0.398995086231156,-0.0375335958472757,0.00608824065364524,-0.0151997887143259
"27",0.250096280965613,-0.414905838106792,-0.046426773675532,0.00300351637084051,-0.00810349148440811
"28",0.23430978770757,-0.427757477164271,-0.0538911317714218,-0.000384077022670206,-0.00380589059563483
"29",0.218572604623625,-0.438398776697933,-0.0605478267465669,-0.00382739410392502,0.000891361079154877
"30",0.202152090947662,-0.446596004152202,-0.0663087442699526,-0.00693911400616705,0.00860835981960746
"31",0.184951475014439,-0.452253497041216,-0.0710781080835041,-0.0099968447741367,0.0145102836810778
"32",0.16872783932443,-0.454025053342808,-0.0724523890697593,-0.0130485926904765,0.000125986262940636
"33",0.153462188441078,-0.451541656648977,-0.0718494394086236,-0.0160301154802943,-0.00394802714542826
"34",0.140187965677613,-0.447727485796844,-0.0708006851066007,-0.0189644227335501,0.00199833811327971
"35",0.127189365636676,-0.441882245618262,-0.0701185861864106,-0.0216316154017816,0.0203465491459978
"36",0.11414690840499,-0.433430309195508,-0.069895491483861,-0.0241027986413978,0.0291081887203449
"37",0.101246417608499,-0.421596283163302,-0.0688728324003509,-0.0264787484904256,0.0326311012665163
"38",0.0885470578949297,-0.40593990579372,-0.0665930039247408,-0.0288333627038941,0.0363581192636762
