"","F7.W60","F7.G42","F7.KY_P","F7.KY_T","F7.Pumping"
"1",-0.102699178869225,-0.0993841791449256,0.067770539190941,0.0144230546976756,0.032509521377442
"2",-0.0180897811756387,-0.0045905448458791,0.105896880750082,-0.015877040410234,0.0430828561979515
"3",-0.0888435368555323,-0.0829141086225071,0.01531762266297,0.00351205747556449,0.1083836714377
"4",-0.0366207512900038,-0.0371635688039317,0.0224793944154705,-0.0178751370322364,-0.0331123128039001
"5",-0.0783385129895751,-0.0778342124557964,-0.0609945641478572,0.00995482008262375,-0.00226065916229989
"6",-0.00647884380097796,-0.0191290844715101,0.0219274781293017,-0.00789746002757015,0.00175690392601778
"7",-0.0532089954695614,-0.0768461576992874,0.01188205752184,0.00478267159388582,0.104520832641879
"8",-0.00559323849580913,-0.0348693679894824,0.0871494471011537,-0.0255248353717119,-0.0278830862054066
"9",-0.060353968787101,-0.0727145821283887,-0.0338349262223268,-0.00313726340139515,-0.0396183956730667
"10",0.00417815030835171,-0.00445031342482486,-0.0153286795967604,-0.0125241741271049,-0.0450835130089484
"11",-0.0367635319988751,-0.0599345930423917,-0.0666929962289788,0.00909638008902497,0.101112486364091
"12",0.0298494571693354,-0.0131110770745797,0.0769854559090876,-0.0227607861279917,-0.0260379234931231
"13",-0.00905907767047693,-0.0441684079192266,0.00259248332429411,-0.00363524759896202,-0.0538639560041722
"14",0.0591467796514781,0.0404230317156925,0.0375655327832049,-0.0187571262433954,-0.0806444848831702
"15",0.00481104345569604,-0.00981620942161424,-0.0644918960541496,0.00776553023080373,0.0934408704296354
"16",0.0449428200242395,0.0252480371202749,0.0656294050806469,-0.0234755186136962,-0.0171243247722535
"17",-0.00325013208372102,-0.0224007169576951,-0.014824625138298,0.00102167551679851,-0.0487939231024485
"18",0.066342198547348,0.0553767345267172,0.0308851903582181,-0.010966699451781,-0.0891314646079552
"19",0.0291518655174611,0.0155532332830713,-0.0695408199251269,0.0187610051658649,0.103703759763278
"20",0.0707844708338682,0.0546278330470296,0.0877726212044613,-0.0183434826107286,0.00303075015418749
"21",0.0106455536771615,0.000962651683131855,0.0145190764930756,0.0013972019336701,-0.0421704712473276
"22",0.0542837993124007,0.0613940273098157,0.0439492419702339,-0.00982161882385209,-0.0949583519701886
"23",-0.0046838093250824,0.00409433681869682,-0.107702231316895,0.0275208147769285,0.116728771758025
"24",0.0327215538138232,0.0338735153377812,0.0485091683989268,-0.00743538431065067,0.0304724385706204
"25",-0.010252040160774,-0.0171369137401735,-0.00502703819349039,0.00950589918348147,-0.0297150179719772
"26",0.0527466582798898,0.0515610068421334,0.054138527344907,-0.00762378021538796,-0.104889672575521
"27",-0.00291500264306679,-0.00135748088345262,-0.108669081970084,0.0270622016357605,0.111483834069935
"28",0.0159825095636348,0.0211642353658072,0.0467880806905195,-0.0103748921844819,0.0415514021192734
"29",-0.0442851623084506,-0.0412549487990111,-0.00897029388616623,0.00613853877675623,-0.0258001554363813
"30",0.0158852448111636,0.0242650779691528,0.0488798506096283,-0.00939467598611783,-0.117359639680013
"31",-0.0251904861530868,-0.0210529400473535,-0.138679448632351,0.0286839150561405,0.102255516458418
"32",0.0169697566852925,0.0168428546180643,0.0274155360174727,-0.0109561553866088,0.0480753488762125
"33",-0.0252043906449826,-0.0355857383710659,0.00441400911511566,0.0011905153873676,-0.0209416857932479
"34",0.038105422358049,0.0338419965602655,0.0979918181606627,-0.0183581732186578,-0.132314806463564
"35",-0.0179165501587346,-0.0137593514015702,-0.109988536965102,0.0224847869872418,0.0792530176511229
"36",0.00817634739065015,0.0237030549309561,0.0268972539445427,-0.0134678506079277,0.0447399365318668
"37",-0.035099504965743,-0.0297289025478827,-0.0130110971423277,0.00115610938089576,-0.00994331017068207
"38",0.0422161255805721,0.0408238786165467,0.100101110986202,-0.0177402884564222,-0.125105940680076
"39",0.000238215588618609,-0.00507358385677119,-0.104579881144614,0.0243272892300827,0.0783417062843996
"40",0.0281353908677367,0.0355502035541147,0.0417521178225782,-0.0119484298002364,0.0519188099356247
"41",-0.0254634783019426,-0.0195386174391214,0.00274760816391587,0.00207710723717118,0.000285583071617836
"42",0.0327325426978375,0.0418759876899086,0.122518356978464,-0.0181264916575422,-0.125602485076313
"43",-0.0273868549449286,-0.0168000751740115,-0.116743805736546,0.0270374333281824,0.0683297810899503
"44",-0.00491045955450359,0.0159651395068452,-0.00288801361364475,-0.00626988579777777,0.0604904519917251
"45",-0.0461572137869648,-0.0400560120236814,-0.048178983869751,0.00961867315153039,0.0281138457386504
"46",0.0292299286222619,0.0239226929560325,0.116477421640323,-0.0138288506864557,-0.10464044415415
"47",-0.0267940552950649,-0.033050515395665,-0.0966204628971601,0.0275022235246206,0.0624475737081406
"48",-0.017124193631197,0.000490346450118341,0.012600550435136,-0.00996997766568543,0.0429253037222454
"49",-0.0756287541354772,-0.0585995194411156,-0.0671903924302663,0.00581180177064524,0.0210309433497545
"50",-0.00593480607054607,0.000562907202269741,0.0907736358245429,-0.01748773384538,-0.102585968568186
"51",-0.0498071833187775,-0.0573011600748624,-0.121424733722451,0.026729985911831,0.0635755609404894
"52",-0.0150881699496626,-0.0129253805477499,0.00592971430889662,-0.0112208707275915,0.0465474121064528
"53",-0.0496921005049422,-0.0538394567298183,-0.0573153594245173,0.00262540161534271,0.0189902518141224
"54",0.0286364619039292,0.0196331791189074,0.133749821678522,-0.0267354264526658,-0.123426225321089
"55",-0.02761716701134,-0.0382887858410617,-0.0749875953463893,0.015592599114537,0.0337015171736762
"56",-0.00771436024003633,0.00226715215772068,0.0267636057769899,-0.0201175136826004,0.0231043526750438
"57",-0.0480536035703018,-0.0433338983943416,-0.0788395900238909,0.00203475102088511,0.0241007194835015
"58",0.05067182577015,0.0393717619186098,0.120676041888252,-0.0238667048356842,-0.110249171513428
"59",0.0159475318215067,-0.00927293846704396,-0.0564779186931849,0.0193815421133018,0.0427718718277683
"60",0.0517802563262531,0.0446985107524343,0.0802880311229582,-0.0212458995725298,0.00902470924686218
"61",-0.0050676919849618,-0.00337648229744171,-0.0455803900129581,0.00141861532561755,0.0127155600610885
"62",0.0677300661684827,0.0687007780447891,0.128517096575607,-0.0233664256265881,-0.114492979507592
"63",0.0029475192501143,-0.00284102278824975,-0.0815679461319783,0.0264182925283144,0.0539293727750771
"64",0.0378992883941755,0.0426715005208916,0.0501048069507237,-0.0113950880703317,0.0175345133577034
"65",-0.0076086321288408,-0.0054540031419113,-0.0848647796147243,0.0144754642943683,0.0354344539091158
"66",0.0866231582331632,0.0789084347791502,0.117066449207574,-0.0154304200960637,-0.0928463409008036
