"","F2.W118","F2.G65","F2.DC_P","F2.DC_T","F2.Pumping"
"1",1.2756674244228,-0.457153922311265,-0.0905048145269975,-0.0225967948872761,0.0474719483150688
"2",1.24404415991855,-0.481062030339434,-0.0967526382710418,-0.0312683291885199,0.0398198035059548
"3",1.2026278630288,-0.496501812958379,-0.103226713372345,-0.0411099069804628,0.0307191880588168
"4",1.16159349572119,-0.505172381434437,-0.109850770741511,-0.0482846556658147,0.0253482580376622
"5",1.12299910624651,-0.517270153503773,-0.115395805287458,-0.0512367335648285,0.0264594474114666
"6",1.08895525175528,-0.533027133104426,-0.122888676056472,-0.0519081291858692,0.033224894761299
"7",1.05915625264276,-0.547638202586867,-0.129362367035846,-0.0497166598540371,0.0416141735682046
"8",1.02918334863669,-0.56044918511864,-0.141282792359206,-0.0459799964406051,0.0459853502586631
"9",0.994093599555111,-0.569674512965028,-0.148505292338256,-0.0425317298098578,0.0447317042602483
"10",0.955321546269382,-0.575930613790935,-0.153620003250985,-0.040177652683701,0.0446609538995512
"11",0.91463400157618,-0.581573393480075,-0.16092387700836,-0.0391105285218229,0.0467692565871272
"12",0.87310546674973,-0.588997833681787,-0.169562982324079,-0.0377282481116362,0.0502226012354501
"13",0.829526369018628,-0.59832844672908,-0.178660368227314,-0.0355764077428229,0.0534629473954219
"14",0.782754203688592,-0.607730047922532,-0.187727169238591,-0.0341984122020379,0.0550309790858537
"15",0.733228016868395,-0.614495286965525,-0.196506909191537,-0.0323577732150057,0.0548019406598022
"16",0.678816584457002,-0.619625247929976,-0.20476235329501,-0.0301124806572012,0.0543890711126301
"17",0.622361658194855,-0.624672559099801,-0.212968071931348,-0.0276911661485912,0.0553830503595255
"18",0.566872269265394,-0.631611758771231,-0.220995671058325,-0.0245929008460756,0.0582840009378082
"19",0.51252629689273,-0.639381965982216,-0.227766297282805,-0.0206404902435902,0.0621096531231692
"20",0.457298453874371,-0.645909132406908,-0.232740154341485,-0.0162686166454956,0.064069775180758
"21",0.400474140276206,-0.649466359467587,-0.235539941777539,-0.0119578379464684,0.064234315657703
