"","F6.W70","F6.G40","F6.CDY_P","F6.CDY_T","F6.Pumping"
"1",-0.115488661831384,-0.202330234229498,-0.0130939853863917,0.0995527511705067,-0.0512203518047279
"2",-0.153774749115813,-0.279523146105889,-0.0185652528737156,0.105794373651001,-0.0365212815484077
"3",-0.20053378864487,-0.316131808277949,-0.0335647885309602,0.0994861067724396,-0.0128176260289491
"4",-0.258610994823833,-0.310545226625025,-0.0497094195634272,0.0876428871996586,-0.00294629313355655
"5",-0.321612515640912,-0.2631711577293,-0.0739019634390688,0.0734468662862951,-0.00497414540944222
"6",-0.377269325401676,-0.186745324809565,-0.0997322466614216,0.0578857516458832,-0.00224555931227112
"7",-0.416086877854273,-0.0863677431313317,-0.127247802668831,0.0401276252206899,0.0137713952135934
"8",-0.440061960753407,0.0183063194865681,-0.15424647666605,0.0227283965990036,0.030662180565647
"9",-0.445906561855743,0.102146922672705,-0.161117425297267,0.00655586550341648,0.0398579857323544
"10",-0.429641643024871,0.141812477539399,-0.14755119124947,-0.00512466027155926,0.0448009392252112
"11",-0.39300677097606,0.127889261573254,-0.119706632634348,-0.0132882987593476,0.0413625553812982
"12",-0.346042713962059,0.0674550217026671,-0.0778077512315764,-0.0186666317156791,0.0247681292861971
"13",-0.292480342664405,-0.0188272322308095,-0.024723093794888,-0.0208444043669289,-0.00124943058786373
"14",-0.232311329796886,-0.104032781296922,0.0306851658901892,-0.0225506959861893,-0.0239865229557489
"15",-0.165141983550538,-0.159478676021788,0.0836212676779461,-0.0238934965272827,-0.0384595287611672
"16",-0.097469908993644,-0.172583175243944,0.124172609094169,-0.0241708653276115,-0.0468469557203738
"17",-0.0328477376838458,-0.137036835389168,0.14863502260461,-0.0234796667915925,-0.0502066630813315
"18",0.0288904410182279,-0.0587986499926732,0.154053145320638,-0.0200960640565897,-0.0439026480193537
"19",0.0921649369502075,0.0471484109830367,0.148178499724188,-0.0154104101270245,-0.028255108643475
"20",0.151177667626468,0.159384164941041,0.133165104147299,-0.0088095379567252,-0.0116248427661169
"21",0.198706119380821,0.252484741744472,0.112676642556529,-0.000219993466657004,-0.00132877116970748
"22",0.230283309933115,0.303419049823389,0.0901995615291045,0.0108723343419151,0.00631550097202845
"23",0.242216394884647,0.303211216318873,0.0673918002629524,0.0216616555964003,0.0102743126602274
"24",0.230447325145723,0.256683391338722,0.0438101743156939,0.0290929039416111,0.00705387105460052
"25",0.195702233532138,0.181325721633439,0.0187719979014362,0.0313299336186526,-0.000701553541685354
"26",0.143688483565445,0.0954652609848285,-0.0123816884379151,0.0287013140595487,-0.00489781296331422
"27",0.0835409490169518,0.0164361385395315,-0.0479219239469394,0.0220363589897235,-0.00185632978811039
"28",0.0244027067812069,-0.044463722931179,-0.0858243949719966,0.0130834767769532,0.0058252027329851
"29",-0.0248637209425596,-0.0808887191974395,-0.120971204915455,0.00269546560897878,0.0158231145755237
"30",-0.0564495473584742,-0.0940365837321672,-0.147185485603293,-0.00657845594194442,0.0284849790884544
"31",-0.0664535811835841,-0.0913408459399655,-0.157176748441898,-0.0143377331577192,0.0422187464852001
