"","F8.W63","F8.G42","F8.KY_P","F8.KY_T","F8.Pumping"
"1",0.0972145931459701,0.161784392382438,-0.0660774165426742,0.0396030928817896,0.0565436414595203
"2",0.094898410602242,0.218293231414357,0.524745665278555,0.0218891607113255,-0.111790339857789
"3",0.133805291779905,0.0980532028343314,-0.0145034114822029,0.0329673729207322,-0.117773903345338
"4",0.117353772390397,0.071403442298589,0.166955961487939,-0.00797464748103325,-0.162809706146003
"5",0.0660330085187034,0.0232087723772901,-0.447724063461316,0.0629434333541845,0.165345600256433
"6",0.00960849562046942,-0.0344553015648412,0.191704874247973,-0.00185040728919343,0.0552350853537249
"7",0.0124423891941802,-0.0751361460246445,-0.0163575771268069,-0.00526847325207519,-0.0208377182580544
"8",-0.00136145498157269,-0.117675335616578,-0.0463270777837458,-0.0200636829502074,0.0267665044227528
"9",-0.0326767577407772,-0.090712309050689,-0.229822524044651,-0.00634878829966772,0.105429308827212
"10",-0.0863321897516143,-0.0111221150707916,-0.0513487987187119,-0.00149554974355507,0.285346919071087
"11",-0.0593698415421996,-0.0348610948910722,0.181749106290648,-0.00815366854250954,0.099995334224747
"12",-0.0144013806290965,0.0452161133416352,0.195819361711092,-0.0389131666160712,-0.299560190767623
"13",0.0214378773404472,0.0282758143505366,-0.195250990186644,0.0282695507966351,-0.159403531913243
"14",-0.00551382010473661,0.100122532892697,-0.0161911163639617,-0.00164647218642802,0.047351667968064
"15",-0.0116894517943968,0.0580032830913894,0.0783933761309689,0.0237194273073822,0.221235877427372
"16",0.0174014005303658,-0.0337852912015501,0.0844068732914179,-0.0168590671513583,-0.0393418920529323
"17",0.0199649485954793,-0.05653368706369,-0.02013725998852,-0.0142998978607468,-0.148856296592419
"18",-0.0109712441165874,-0.0656377814519988,-0.401404679132826,0.0218351162556493,0.214085537116657
"19",-0.0452487843816582,-0.00904668899245402,0.266830084218771,-0.0140480257851971,0.0497251377358664
"20",-0.0108961357748094,0.0167100795996944,0.0723342687204829,-0.00534875004730284,-0.0537638114234762
"21",0.02282310845295,-0.0201302729242381,0.121374270693922,-0.0110741675316843,-0.202084365760408
"22",0.0103726894251107,0.0435289150389828,-0.221556965100255,0.0134707879469321,0.0742805147819858
"23",-0.00789004816219013,0.0528470424130813,0.0455459760037878,0.0210013762250674,0.11792659288025
"24",0.0204552139154265,0.0413396174087785,0.198452100215848,-0.00715600848526314,-0.123384096453977
"25",0.0466184024114807,0.0199618339913317,0.0943720184719439,-0.019626413894412,-0.307717208027566
"26",0.0277596767282065,-0.0695601549036005,-0.370230107404176,0.0233323120255525,0.135566627491001
"27",-0.0366064212186949,-0.00469107798898177,0.0101437207614861,-0.00968603424259785,0.219507437712589
"28",-0.0168262216198193,-0.0316788046648782,0.0743738444159898,0.0151963517655827,0.0955944612995168
"29",0.00953476702236321,-0.0317400786214016,0.193588708502033,-0.0368422443426458,-0.282193641133913
"30",0.0102819235840521,-0.00706262802245986,-0.169520935951782,0.00770408652886684,-0.0145040667199403
"31",-0.0359144461327921,-8.19042553412272e-05,-0.242345603094471,0.0174795495867248,0.462879964731333
"32",-0.0330810743854163,0.0574669083936639,0.30222524022472,0.0012376839601129,0.0735995278478786
"33",0.0318393602725745,0.0325510149214181,0.116528004924983,-0.00857351583717937,-0.350668493043882
"34",0.0434227421440881,-0.0218087436947746,-0.0545812142327094,-0.00830825211218595,-0.286950001873924
"35",-0.0020222830584541,0.0269049180771115,-0.282721350714906,0.00477885479278955,0.243917958278527
"36",-0.0274836428334501,-0.0107172402224363,0.0556899268580788,0.0168802594998975,0.468130107674696
"37",0.00411365732082788,-0.0235681375771549,0.210562933805591,-0.0210850625798642,-0.201473664212571
"38",0.0288104426545803,-0.0548037192270756,0.0237749782616094,-0.00829997395297509,-0.428277679504285
"39",-0.00753520038523822,-0.0532158647765408,-0.415061294902792,0.0127904328113548,0.0946999713299813
"40",-0.0481260484538565,0.0793877641010554,0.217029085294421,0.00478362093276262,0.28492707387018
"41",0.00467756154146439,0.0325413463702268,0.124401354160482,0.016850024431919,0.100891123765496
"42",0.0389212219451807,-0.00233157672440807,0.26108156732037,-0.0271445983380359,-0.487467984095314
