"","F1.W116","F1.G53","F1.GI_P","F1.GI_T","F1.Pumping"
"1",-0.257075190242465,0.523979877113573,-0.715596620484526,-1.40200712830459,-0.81626167967653
"2",0.0211685757419502,0.78317039961626,-0.484231038581023,-1.23257292764179,-0.830270054208307
"3",0.297794343590925,0.835973348517753,-0.125970002097129,-0.735182722996211,-0.623941502934305
"4",0.500188181608401,0.667454936592573,0.271883155909496,-0.0359841539071735,-0.250523419612366
"5",0.572125091837061,0.320359916784049,0.598962412935012,0.678523666823303,0.190535284805637
"6",0.493226853359533,-0.110588070460011,0.770349034962991,1.21630447339988,0.582363940303624
"7",0.28223119228808,-0.508880977203625,0.743257207253726,1.43407941338341,0.820064730731824
"8",-0.00535487147411359,-0.771331547831182,0.508629227849194,1.27035303968134,0.838275535906818
"9",-0.295951994058292,-0.828252065193889,0.132031612411898,0.766161350988367,0.634054989680453
"10",-0.512910843886746,-0.665513757350483,-0.284923449793949,0.0583291296862985,0.264132336793509
"11",-0.598734981974177,-0.32710011346842,-0.63094247977085,-0.663673863349048,-0.172778312171757
"12",-0.530572240954645,0.0963794961838777,-0.809632236288788,-1.20586415975444,-0.560882043684544
"13",-0.325820682513537,0.492445098489995,-0.769580908624051,-1.42344642646178,-0.79741187486253
"14",-0.037784140841394,0.755416269581992,-0.519632385297643,-1.26016727498181,-0.820115574304486
"15",0.258400629809056,0.814650256938154,-0.126280461065673,-0.75747610957575,-0.622619846351588
"16",0.484387514230198,0.652678822889714,0.304983969069612,-0.050213638334899,-0.257978152734677
"17",0.580070351654419,0.312706665007293,0.656571681548437,0.671005015049496,0.175683269356147
"18",0.520652683310391,-0.11378685902901,0.835097489246706,1.21353207197213,0.562394203930472
"19",0.322276335351361,-0.512084529774451,0.790083155988046,1.43277433141844,0.798892587319244
"20",0.0383239011334565,-0.775617821410144,0.5320143692694,1.26975200839968,0.821419868861618
"21",-0.255384993085319,-0.833971184324445,0.127894747948195,0.767331154770129,0.62509749688393
"22",-0.481747259881388,-0.670944779976576,-0.314926456967307,0.0593690286142664,0.263427936045396
"23",-0.581856224837968,-0.329191620724253,-0.675750518082155,-0.664538602851529,-0.166921102023731
"24",-0.53005298114547,0.100745077899654,-0.857897775349366,-1.21153651730649,-0.551652854230767
"25",-0.340393275013553,0.503663903198896,-0.809753719656824,-1.43415825017114,-0.788156203715398
"26",-0.0633002662551038,0.771709031374547,-0.543345995227226,-1.27219773207769,-0.81353370106908
"27",0.228063667192022,0.832958015544783,-0.12847824719875,-0.768408966746693,-0.6212187123467
"28",0.457035070567046,0.670869589133913,0.323532190314459,-0.0564793878929803,-0.262727050590577
"29",0.563494664397265,0.328730484563008,0.691650811769817,0.672575717452025,0.166183412034594
"30",0.519024606400325,-0.102490366680493,0.875609318286473,1.22273615178865,0.550795952312082
"31",0.335834601549122,-0.507536041907286,0.825401931283827,1.44616580825481,0.788600883109147
