"","F10.W118","F10.G65","F10.DC_P","F10.DC_T","F10.Pumping"
"1",0.0515119829069143,0.0201524047938064,0.15831401232978,0.0226993158910445,-0.0159035962926702
"2",0.00595038522410333,0.0437923261890559,0.0540991878590442,0.0220061228370288,-0.113080064420309
"3",-0.0201191987347931,-0.0149114381894234,-0.0896798833598199,-0.00394848936846737,-0.0488797657135508
"4",-0.000985857679835901,-0.0696488175451926,-0.0901540936985,-0.0129317923236287,0.0668000579520533
"5",0.0154201306523485,-0.0371727554065512,0.0307076593724078,0.000493226066001693,0.0455454089039713
"6",-0.00142182427796284,0.0363748904322486,0.0848323426258878,0.00250120912830191,-0.0505404706738301
"7",-0.0150850745440744,0.0273178059369221,0.000824498605501665,-0.00950816436725977,-0.0367147845527909
"8",-0.00545583615612918,-0.0463160510281659,-0.0745684849910548,-0.00473249172132138,0.0473775712021301
"9",0.000211185285537382,-0.0392155467099681,-0.0346624669481761,0.007588344519901,0.0302284329098455
"10",-0.00284493775576678,0.0417481583987071,0.0340818866433117,-0.00147550681445844,-0.0314190993456062
"11",0.00231836159948098,0.0469743563094369,0.0369168874973925,-0.0130967475000199,-0.00401488224248619
"12",0.00610401742172883,-0.0114671607979581,0.0114835418477507,-5.88050907067541e-05,0.0376207999397349
"13",-0.00295913062640776,-0.00359544148229099,-0.00408599785438473,0.0110533826029192,-0.00787439363863722
"14",-0.00457822154029054,0.0265331242893695,-0.0250966677248183,-0.00132031800698922,-0.0334695992083431
"15",0.00734979156093094,-0.00082501212335675,-0.0190403464655046,-0.00784642012570563,0.0193215285476032
"16",0.0120676290131303,-0.0056309756911039,0.0356983811430752,0.00510799922860618,0.0292901292526734
"17",0.00475903829386012,0.0358294072962512,0.0488600615332951,0.009417332219614,-0.026417843854142
"18",-0.00330538733993172,0.00780378381293846,-0.0302352829930361,-0.00167211918752008,-0.0260164269065461
"19",-0.00406478432582012,-0.0571473582049107,-0.0698033659321853,-0.00406335350601541,0.0308993417381368
"20",0.0029306511531848,-0.0219368219170873,0.00999777949577476,0.00411263378316263,0.0288392481645553
"21",0.00618735607879006,0.0501431173623327,0.0656941014402624,0.00324274462607557,-0.0245354777721563
"22",-0.00152274365928958,0.0177774122528815,0.00499379256263491,-0.00364456410040635,-0.0223462350591657
"23",-0.00748843059200703,-0.0470110597453362,-0.0475188090612937,0.000180805464300537,0.0216951838233828
"24",-0.00255859466956858,-0.0245065708883562,-0.0150651542703848,0.00721236790228338,0.0158468106436898
"25",0.00160554508954295,0.0261602380284479,0.0178330662030303,0.00117219615884861,-0.0230953437176606
"26",-0.000948898463747959,0.0178842489689858,0.0122696276453304,-0.00825840981906949,-0.0140574558700577
"27",-0.00129214739141896,-0.0106731865289415,0.0144194049004836,-0.00244419870316215,0.019739494656781
"28",-0.000733017078845923,-0.0107048499776899,0.00423772495328675,0.00741852210798374,0.00329630440192459
"29",-0.00507569888234649,-0.00634161943713104,-0.0379604848126451,0.000711967757233592,-0.0267224019635204
"30",-0.00555706405922193,-0.0105752358524436,-0.0328863386142964,-0.00990737626363224,7.71965148681844e-05
"31",0.00245109925639069,0.00411644508978937,0.033931900295178,-0.00241772048880717,0.0324816487718407
