"","F8.W80","F8.G42","F8.GO_P","F8.GO_T","F8.Pumping"
"1",-0.0836120953505254,-0.0234716675435909,-0.0382144483515763,-0.0124199589877931,-0.00575832041350232
"2",-0.0358846829116272,-0.00919870137085182,0.0303788236610059,-0.00402013906703703,0.0348036787100345
"3",0.0133530487064246,-0.00152690644586911,0.0744287592462138,0.00632920301367777,0.0711312573146175
"4",0.0476931982188444,0.00596370224712531,0.102389834430919,0.0114602266733184,0.0731057278611628
"5",0.0709036656806088,0.0113273564397472,0.124541154789843,0.013923138696425,0.0542776949196309
"6",0.0965852139138199,0.015034897572501,0.138155751917342,0.015434657886988,0.0383488701393193
"7",0.113221275044039,0.0117924441777258,0.12270479367992,0.0166309250916619,0.027177061260754
"8",0.0972632067536979,0.0013235137041085,0.0709028796581467,0.0134326848523685,0.00172155698189301
"9",0.0578272461306031,-0.0116002122054523,0.0114736155927453,0.00692891987377796,-0.0321619798379817
"10",0.0212543516077423,-0.0237283208727609,-0.0403440988381838,0.000472144344414689,-0.0509353748665463
"11",-0.00866897077959548,-0.0355801471540925,-0.0876925600120518,-0.00488181500509876,-0.0516295984363845
"12",-0.0383799373905345,-0.042939485929824,-0.119969579822169,-0.00984482642566605,-0.0521577820374166
"13",-0.0621987290057614,-0.0425054482883078,-0.124400790225625,-0.0132883160777015,-0.0528678699128968
"14",-0.066150193502858,-0.0345434452001461,-0.102943457223635,-0.013652138529628,-0.0396713953959958
"15",-0.049734512916136,-0.0235085127550844,-0.0659203614972746,-0.010158792298388,-0.0114065525595236
"16",-0.0266821281994186,-0.0109241269527274,-0.0200853300419561,-0.00626259185410867,0.0109516978669488
"17",-0.00368350554007954,0.00208983837729014,0.028935471822735,-0.00244418389385732,0.0209364645418588
"18",0.0268272476321657,0.0151053911568326,0.0752818245003396,0.00261595706699593,0.0313362471416829
"19",0.0602938124823427,0.0225674311779854,0.104537490346817,0.00791089098161323,0.0434601938570989
"20",0.0799678402370582,0.0223345114125051,0.11110116130559,0.0101421056043968,0.0406292433588328
"21",0.0764607779240015,0.0157131575782621,0.0941373055008584,0.00928820229786046,0.0199686677466578
"22",0.0583066212007982,0.00534408253658404,0.0572142230257591,0.00762345084763848,0.000500152859292681
"23",0.0314080946987465,-0.0088316100270109,0.00443704082949965,0.00564344489187667,-0.00867337351478296
"24",-0.00513014841698182,-0.0237772658652182,-0.0502581513138046,0.00147843595199476,-0.0190014093034298
"25",-0.0473913186894716,-0.0346500907468346,-0.0910050869002772,-0.00359526943027508,-0.0332633743821201
"26",-0.0791401977591719,-0.0376302658808582,-0.110985830573963,-0.00706724536677892,-0.037396362951211
"27",-0.0897637307653158,-0.0343163910960277,-0.107836099986951,-0.00814072182590564,-0.0247156979671502
"28",-0.0824317494227446,-0.0258972491946877,-0.0791935852478513,-0.00839687964100748,-0.00928841534576389
"29",-0.06151677916119,-0.0120329275655978,-0.0288403573118659,-0.00779414741059794,0.000331774965920534
"30",-0.0238723077560442,0.00602739728160571,0.0307117274967496,-0.00464076368470506,0.0123518928666793
"31",0.0263069592201495,0.0220688078029846,0.081292235132,0.000319873620851258,0.0292656615236427
"32",0.071737258925025,0.0318453462951074,0.113922641666724,0.00374769287507067,0.0343685028817651
"33",0.0979532031173558,0.0343682470619572,0.121415903133862,0.00529203704095995,0.0214293601686452
"34",0.105240170573629,0.0296102607682264,0.100149126835959,0.00662260507810759,0.0056122555635546
"35",0.0951248628733974,0.016211240235804,0.0503676416243692,0.00805986202623823,-0.00237947315945223
"36",0.0647164457421215,-0.00313954225443081,-0.0143064007997806,0.00692326136361504,-0.0119917942951253
"37",0.0161706156915703,-0.0226927432220382,-0.0779755198338087,0.00346600785144312,-0.0281285930642857
"38",-0.0363849377571653,-0.0370121552699723,-0.129574513427046,1.34922873081672e-05,-0.0385004313761054
"39",-0.0791740011782159,-0.0446168540849244,-0.160383359932396,-0.00250792881238252,-0.0336655791389079
"40",-0.106996966600937,-0.0436827872552495,-0.158254448870149,-0.00601741206408891,-0.0230134891444282
"41",-0.118433490738112,-0.0331578350651822,-0.121081381543503,-0.00975464561847406,-0.014896194896614
"42",-0.107223425226311,-0.0141319832900473,-0.057763570048199,-0.0114218644706745,-0.00155786315094254
"43",-0.0710436439367704,0.00850440656906928,0.0179761543503171,-0.0103856731357674,0.0222467953096313
"44",-0.0177094602877419,0.0306138922834821,0.0975493752667057,-0.00886046435697958,0.0430060439907241
"45",0.0384297093080846,0.0485593463371332,0.165589374080295,-0.00703816174131301,0.0484944218850323
"46",0.0888855052982132,0.0590537736662186,0.204935042530916,-0.00359823042369008,0.0447027344106721
"47",0.125434025999459,0.0577766169922234,0.203573774708074,0.00131425246766012,0.039500585490264
"48",0.13698582448003,0.0444748750118143,0.163131469582698,0.00527047031066741,0.0264259037798367
"49",0.117145060747639,0.0224731867745331,0.0923831422187919,0.00783378856729486,0.000901197875765273
"50",0.0720533260624359,-0.00360611903945773,0.00157656285925219,0.0099585647994461,-0.0264044301851378
"51",0.012468654309146,-0.0304285054829039,-0.0945846486830714,0.0114241341520017,-0.0433235502597797
"52",-0.0511385810486772,-0.0518546329167707,-0.171301920786681,0.0101586607050754,-0.0521834267053439
"53",-0.10873646559694,-0.0624396413307622,-0.212304989405495,0.00657534593848828,-0.0572579681192402
"54",-0.145676038280125,-0.0597326784459321,-0.211550185459703,0.00253631733308669,-0.0513913969902907
"55",-0.152476970846652,-0.046446610136752,-0.172068866736651,-0.000726698189715854,-0.0287913151820563
"56",-0.128611205979387,-0.0245957478188625,-0.0965253457466867,-0.00428345062198603,0.000578226399262501
"57",-0.0801965207505318,0.00300147706176729,0.0013367407302042,-0.00755843276495108,0.0247794514476204
"58",-0.0138825951953659,0.0310913518802237,0.0985432981297137,-0.00919367394451479,0.0435890083773027
"59",0.0577201350983029,0.0515910471658696,0.172650669283806,-0.00859940174950986,0.0587766241075443
"60",0.118342078064619,0.0608806312744367,0.212269739526,-0.00733483938971445,0.0621983600515117
"61",0.154865319640695,0.0584130329716561,0.210552128202293,-0.00549856541282692,0.0492461851789079
"62",0.162833019273252,0.0448798767038875,0.165528910195271,-0.00247558427050772,0.0272953451898297
"63",0.140730846764604,0.0213177508030154,0.0838142391824284,0.0012258213171387,0.0041440079837654
"64",0.0906078485387505,-0.00600358272078551,-0.0138492895534013,0.00348264998169162,-0.0217099604549072
"65",0.0216906637070105,-0.0296621959991891,-0.105868604837456,0.00435424085915962,-0.0478037135625065
"66",-0.048811834774866,-0.0450169871806206,-0.174904123783208,0.00486160240164359,-0.0631545231648263
"67",-0.107997184281608,-0.0522638613578491,-0.209901314788933,0.0050682263959856,-0.0624001361062192
"68",-0.145644532336797,-0.0486146950222122,-0.199268967420919,0.00373630101934661,-0.0522268584761853
