"","F9.W81","F9.G49","F9.GI_P","F9.GI_T","F9.Pumping"
"1",-0.0109599006829551,0.0507498021292524,0.11637510010592,-0.035325963628649,-0.0897796659124849
"2",0.0669256884511204,0.159573909450958,0.707711556655419,-0.083603846721708,-0.280519929215526
"3",0.182005126277985,0.197819059278232,0.344379985037231,0.00612742687317853,-0.200711137439629
"4",0.16695834776598,-0.112522342404309,-0.375818271046446,0.0343270752574826,0.0873072495052578
"5",0.04727360382592,-0.255913242791598,-0.463606627152888,0.0783928659309301,0.277949874698596
"6",-0.057436007574162,-0.17618433132004,-0.22548021339655,-0.025810345900862,0.10954850986921
"7",-0.065080407195927,0.100830183257052,0.363815264275846,-0.0430442394368686,-0.141301174563317
"8",-0.0251197280802149,0.169361588467816,0.00680810515527268,-0.0322641194520811,-0.115201253731723
"9",-0.0166947226663828,0.0494350871233655,-0.0637286351386008,0.0275151821937861,0.0749819420751569
"10",-0.048636560583547,-0.0803937148899428,-0.267988110273453,0.0298111681903189,0.153411087899363
"11",-0.0505981926081583,-0.0535305343971956,0.231299210256894,0.0148363223770434,0.0466543101097016
"12",-0.0279682103089158,0.0489229687519385,0.0302633757125752,-0.0243862238334942,-0.0967592743632239
"13",-0.00696574906571353,0.0977031347979075,0.252039119490128,-0.00210910121940335,-0.0767848322329804
"14",0.0025385680304798,0.0697297430734796,-0.253801204072035,-0.000488109274492424,-0.00794181149138284
"15",0.00511483634712176,-0.00380034265402323,0.237009252482068,0.00919828049079773,0.00968046930714467
"16",0.0437288850877539,-0.00470891650555322,-0.144727633260931,0.00455613809884383,-0.0254485141828352
"17",0.0420104300873936,-0.0608401418190662,0.220503992576922,-0.0210797766713018,-0.0127930417096542
"18",0.0275089121729256,-0.0235862486351265,-0.336513489674962,0.00237387306866424,0.0174567540782405
"19",-0.0246122790174761,-0.0593285713949656,0.0839846016598676,-0.0108145206918799,0.0407384673877954
"20",-0.0245378391445279,0.0224627734841791,-0.225508252800269,0.0131976687098913,-0.00145146118106991
"21",-0.0314552145380615,-0.0208057904654405,0.194591503477291,-0.00602118241995197,0.0206583935664981
"22",-0.00423541746350067,0.0281164862015371,-0.181702707603603,-0.00695723691448365,-0.0117088283618175
"23",-0.0214616215221502,-0.0047101016387217,0.283825424227877,-0.0193151295326327,-0.00935668770892072
"24",0.0168758090583754,0.051932234871331,-0.0982745325611245,0.0136142557588295,-0.0576609908336685
"25",-0.00887785665721455,-0.0380186408993849,0.14416938502851,0.0171807632183395,0.0273777958612721
"26",0.0168453514646637,-0.0106810634237982,-0.22112259067849,0.0427072467608416,0.0428448936487332
"27",-0.0126094938900545,-0.0496912648013953,0.114907201251928,-0.0208439665609925,0.029224088293582
"28",0.0370047786280789,0.0753764915950985,0.0803112099889075,-0.0177308856002507,-0.118434530367766
"29",0.0286521734344969,0.0128492736637277,0.117635212616267,-0.0281300350131916,-0.0602569031745296
"30",0.0420914156953389,-0.018772643479982,-0.165407329204726,0.0179449908829771,0.00917105630428195
"31",-0.0240469319951784,-0.142703153538242,-0.217015271443512,0.0327143676016292,0.179748596704706
"32",-0.0185807814618696,-0.0689570760364912,-0.0551532394943194,0.00310820317304753,0.0392099430556265
"33",-0.042297252654467,0.0158127441330402,0.0980137289950002,-0.0237200004349083,-0.0260911643170251
"34",0.00596824273185405,0.106120753260231,0.163434739318288,-0.0268265924784249,-0.116417386255831
"35",-0.0237457765411626,0.0348351328828337,-0.113291972368515,0.00736955591919092,0.0530120775054344
"36",0.00380743343984521,-0.00805811980374202,0.0779987373024842,0.0303174450455103,0.0300477593165171
"37",-0.00944277997130123,-0.03328661353219,-0.0909777090221228,0.0231355621079347,0.0372794437722806
"38",0.0257339770323102,0.032658719464112,0.243270194555466,-0.0192478232264409,-0.100615296613871
"39",0.00630294408925939,0.0517281848675212,-0.142897492113447,-0.00125788467409367,-0.00104660458072819
"40",0.00606073905210288,0.0330538398229363,0.110820271808984,-0.0238859736583049,-0.0231065616848032
"41",-0.00967567961972782,0.012377857429224,-0.178593806531382,0.0225304900318681,0.0448866478364645
"42",0.0141535249886333,-0.0204821630080406,0.14805109895983,-0.0218626660423417,-0.0456970570860732
"43",0.00957972549832261,0.00259961476346292,-0.154121064079566,-0.00543317862347118,0.012279292847997
"44",0.00868542928159161,-0.0165257797385401,0.143979003119159,-0.0289201612773767,-0.00102595951882184
"45",-0.0127723858448765,0.0017332838129259,-0.168775420531585,0.00853267964799915,0.0493798211080786
"46",-0.0150233540975126,-0.025121667001191,0.117233723525691,0.011013265366687,0.0122817770302979
"47",-0.00729201113633181,-0.00362433519616639,-0.170335097779835,0.0326650504822082,0.0201086752526831
