"","F2.W74","F2.G42","F2.GO_P","F2.GO_T","F2.Pumping"
"1",-0.12856068340836,0.173524561736852,-0.235357899327439,0.00502928523223564,0.0759794769367188
"2",-0.129206060211138,0.161670624531579,-0.236070400120151,-0.0153197699208873,0.0590265114768684
"3",-0.130870386538706,0.138629552272596,-0.23563271197869,-0.032834756570715,0.0421776503258443
"4",-0.133490741281359,0.117053678985152,-0.231834807205271,-0.0450040074898526,0.0294530427407882
"5",-0.140007155132667,0.0923530425084203,-0.229689006351929,-0.0503720674498159,0.0242566212332487
"6",-0.146726855673306,0.0699196530593148,-0.22909908583195,-0.0496405106394447,0.0267764731708001
"7",-0.155884993490513,0.0459883231466227,-0.228024895642187,-0.0442368449529133,0.0342790478277046
"8",-0.166295301910541,0.0181705397154729,-0.231667213668022,-0.0364275368527831,0.0404315597412674
"9",-0.176312472817374,-0.0107925008094735,-0.233457786371672,-0.0287223852366688,0.0445412908275234
"10",-0.185510246487599,-0.0420058189637022,-0.234691883668097,-0.0220163967097376,0.0485512348944379
"11",-0.193556670352719,-0.0752521918555458,-0.239524870763646,-0.0163457398068601,0.0535618538039161
"12",-0.200578991922799,-0.107905917520446,-0.243505042292996,-0.0120809604152647,0.0578101670965157
"13",-0.205602904794559,-0.139885848750854,-0.246371898793595,-0.00827858734222878,0.0602692344394225
"14",-0.208749211975163,-0.173072801050819,-0.247801635329692,-0.00583475881771789,0.0607351204371731
"15",-0.210610085382509,-0.206762936166151,-0.247976790391022,-0.00349759621582078,0.0595792803953008
"16",-0.212710419388034,-0.239243468294017,-0.247406498225362,-0.00132982142185852,0.0579854230790452
"17",-0.215716283375048,-0.272046034660951,-0.248012308792555,0.000906850216768566,0.0573902174195361
"18",-0.219988793310352,-0.304562993080208,-0.249370337692009,0.00394959496134286,0.0584619870247157
"19",-0.226005754568679,-0.338380210745011,-0.252788358123688,0.00735849867373735,0.0608293981166301
"20",-0.233063311174134,-0.373511034661169,-0.255941480422569,0.0106596725575773,0.0628152978482625
"21",-0.240367555122284,-0.41036977804919,-0.259497412846936,0.0135705549334692,0.0628575215427498
"22",-0.247312251844869,-0.448952722506673,-0.262564642544973,0.0160047969865113,0.0635395037047388
"23",-0.253648382217328,-0.488498784544388,-0.264901951784428,0.0179784800572265,0.0649422804653309
"24",-0.259266094034686,-0.527796357185077,-0.266268732355645,0.0197848455541024,0.0665761866593258
"25",-0.263978708805654,-0.566570802130807,-0.266651686471529,0.0217252378486195,0.0680063223148395
"26",-0.267640477750226,-0.60423510101664,-0.266290081689913,0.0238333660061263,0.0689310258107626
"27",-0.270375624770321,-0.640876878029785,-0.264869167288974,0.0259438687561598,0.069298980971714
"28",-0.273004867732173,-0.677006622823405,-0.262495615769896,0.0283103696241754,0.069456853732855
"29",-0.27576283491963,-0.712356528116417,-0.260036994260347,0.03058731568137,0.0698412368479849
"30",-0.278657515854761,-0.746760912783276,-0.257867610925615,0.0329368054177602,0.0707189397913238
"31",-0.282190940602423,-0.780872588515622,-0.255991174744841,0.0348418880347058,0.0718436951135257
"32",-0.28629767054797,-0.815074464785582,-0.25345650644669,0.0360720735524712,0.0713211253984834
"33",-0.290511684412248,-0.848873974638238,-0.250869793015816,0.0367242414016239,0.0697205822006519
"34",-0.294918303037662,-0.882549979937311,-0.247108119456161,0.0369484946558772,0.0681666261112953
"35",-0.299330375066567,-0.915712268475504,-0.242822660875525,0.0371795345826374,0.0670049687755183
"36",-0.303524100331635,-0.947804702498378,-0.236950381350973,0.0375772706458146,0.0661629554504785
"37",-0.307514918090071,-0.978718642844575,-0.2298315240668,0.0383770243165165,0.0655071774250067
"38",-0.311172325538566,-1.00832772748027,-0.22147768156327,0.0395171958896065,0.0648881614472206
"39",-0.314182777381557,-1.03642658995494,-0.212296306521431,0.0411511734248121,0.0642773585048402
"40",-0.316275018408453,-1.06278784762638,-0.202669846217357,0.0425526915910411,0.0637514165352828
"41",-0.317346852405532,-1.08731002773279,-0.193782877355801,0.0437327714497927,0.0634227117279286
"42",-0.316914059341613,-1.10988880095518,-0.185673597086222,0.0444521946445109,0.063345459643792
"43",-0.314964200312892,-1.13033087702171,-0.178143473619202,0.0444162059506916,0.0631881513526698
"44",-0.311491146708793,-1.14859529328324,-0.170467615822304,0.0433392690505054,0.060790343836876
"45",-0.306672414810958,-1.16493291593118,-0.163386810626027,0.0413624315674058,0.0563809460819197
"46",-0.300901887232039,-1.1795872125485,-0.15574957306528,0.0387759045975818,0.0518292800819916
"47",-0.294367237626184,-1.19230356262553,-0.147031149700486,0.0359762317256366,0.0474954677725803
"48",-0.287242852922795,-1.2030783953811,-0.13720779000414,0.0335104746163376,0.0433148818597971
"49",-0.279557425591088,-1.21204110763306,-0.126067419653009,0.0317393543182639,0.0391915210916627
"50",-0.27129820363071,-1.21926821350949,-0.11376806500219,0.0308093301554953,0.0363909509585211
"51",-0.262451649779715,-1.22504430986223,-0.101128964996629,0.0305892066332352,0.0341351201629589
"52",-0.25298936203843,-1.22901391040179,-0.088035008682405,0.0306416471304277,0.0323688210534386
"53",-0.242935004254675,-1.23123316839731,-0.0757680141255802,0.03067451069868,0.0308100694866659
"54",-0.231878721552716,-1.23148331060957,-0.064450048819309,0.0302335310943392,0.0291552527506235
"55",-0.219728727802827,-1.22974266799568,-0.0540511676921897,0.0290417782925452,0.0270199442276733
"56",-0.206542059545409,-1.22621872700466,-0.0444200154245392,0.0269437852771316,0.0241338961914794
"57",-0.192362921392945,-1.22097715544019,-0.0359101511659952,0.0240057521946677,0.0204801712768466
"58",-0.177598498091079,-1.21427272297845,-0.0278642829756555,0.0204247804025136,0.016259271589743
"59",-0.162452643610209,-1.20636958893255,-0.0192295179379844,0.0168050315609099,0.0118011255096956
"60",-0.146735145321707,-1.19702876527658,-0.00990827628768014,0.0136849524000804,0.00745614063319614
"61",-0.130571872366804,-1.18631615910024,0.000345985411952549,0.0114175452226255,0.00343925226241143
"62",-0.114018250668447,-1.1744342177704,0.0114944110758097,0.010126166684319,-0.000146687732557542
"63",-0.0972088991178186,-1.16123182086985,0.0232249787661517,0.00963952461682483,-0.00319683088163737
"64",-0.0802760191414384,-1.146738564409,0.0345884269230662,0.00949834585068229,-0.0057518925031597
"65",-0.0632671402709995,-1.13110135839172,0.0449787730942334,0.00929641240280948,-0.00802068804185627
"66",-0.0459281478209207,-1.11419335445861,0.0541441487985945,0.00860248578464402,-0.0102349942431374
"67",-0.0285736171491979,-1.09671789818457,0.0615164477560138,0.00702179466709869,-0.0128045881257508
"68",-0.0105936132747962,-1.07792276577666,0.0681301858444514,0.00438254140731179,-0.0160444457772145
"69",0.00802446673255737,-1.05795565663042,0.0741984612093808,0.00084162288738938,-0.0199677216629393
"70",0.027275625433906,-1.03693030809337,0.0804942063727057,-0.00322889120383231,-0.0242813348856354
"71",0.0469713112498764,-1.01506075074649,0.0871310989945261,-0.00722895876290442,-0.0285988279227853
"72",0.0669824806645364,-0.992264267250923,0.0945490460776097,-0.0105555971579813,-0.0326079274963203
"73",0.0870943831973247,-0.968658646990364,0.102792185745664,-0.0127383743228797,-0.0361221969813997
"74",0.10705938100111,-0.944424205619659,0.111901541646497,-0.0139450821297012,-0.0390372276482448
"75",0.126864454033132,-0.919382395215261,0.121555472862949,-0.014249733622521,-0.0412960597134408
"76",0.146460274097874,-0.893597301325749,0.131210964262276,-0.0141620060495236,-0.0429873810196359
"77",0.1657694850044,-0.866949240890834,0.140000111356556,-0.0141944733996641,-0.0442809646549117
"78",0.184529926979551,-0.839537559202003,0.147730604014881,-0.0147879234898351,-0.0455533345641197
"79",0.202607978537994,-0.811689136485225,0.154236329709037,-0.0164121343882085,-0.0472355611310117
"80",0.220607317767022,-0.783056490606688,0.159728091413471,-0.0191998958873913,-0.0496042310883534
"81",0.238700737044436,-0.753854847601028,0.164476204300723,-0.0229076433093821,-0.0526230185646061
"82",0.25691169394216,-0.724266472792106,0.168907177667096,-0.0270845344774633,-0.0559787433964086
"83",0.275066904964968,-0.694598422278807,0.173688238143008,-0.031092288965715,-0.059293457324018
"84",0.292965658198266,-0.664789032876175,0.179202457780716,-0.0343114505581494,-0.0622757090597724
"85",0.310477691780277,-0.634735662544977,0.185375532769144,-0.0363308660201525,-0.0647448976177317
"86",0.327508682060637,-0.604433172784637,0.192274650539533,-0.0370219393705216,-0.0665943054241414
"87",0.343971196155302,-0.574065319707899,0.199304780024522,-0.0367116126010506,-0.067722643540071
"88",0.360013109175757,-0.543536760813278,0.206202858781559,-0.0359323741005491,-0.0682975037339058
"89",0.375540895137208,-0.512845128928976,0.211781439167447,-0.0351849279221541,-0.0686094745770667
"90",0.390234098073493,-0.482031370714889,0.215605575240382,-0.0350399673851058,-0.0690019294514522
"91",0.40420100729082,-0.451299060695708,0.218126489049011,-0.0359667758064998,-0.0698699151550609
"92",0.41807180968055,-0.420303330085193,0.219430007724791,-0.038078836588985,-0.071499137316664
"93",0.431892517844228,-0.38906694835849,0.22005410109562,-0.0412027255665697,-0.07385546184133
"94",0.44557693472254,-0.357563394727596,0.220482706732744,-0.0448495908614668,-0.0766000551386842
"95",0.458949488194589,-0.326026655918734,0.221274641507523,-0.0483898012173837,-0.0792763085356093
"96",0.471916769618188,-0.294557177918577,0.222882141716895,-0.0511805827654994,-0.0816118428447321
"97",0.484350414947665,-0.263221363679022,0.225358754497336,-0.0526141954030201,-0.0834487021019577
"98",0.496198367439645,-0.232178791034134,0.228616484557731,-0.0526532570012787,-0.0846375879882749
"99",0.507557654817393,-0.201208053549907,0.232292160462655,-0.0516518336505113,-0.0851097245366392
"100",0.518402504057409,-0.170246284683103,0.235699084764925,-0.0501091879466012,-0.0849709534415746
"101",0.528853458567194,-0.139242573374549,0.238067401846102,-0.0485640959704886,-0.084530339797603
"102",0.538842436684965,-0.108418026352222,0.238447788666712,-0.0475849163163397,-0.0841591033319835
"103",0.548491265259608,-0.0774919769272886,0.237027523772617,-0.0476578785787178,-0.0842290001145075
"104",0.55803835561529,-0.0463827390025019,0.234350454536422,-0.0489379266721552,-0.085043993296316
"105",0.567463253629428,-0.0152218479361565,0.230348930940403,-0.0511755209459867,-0.0865912962395691
"106",0.576690032991695,0.0160386485468925,0.225996493482122,-0.0539175814250603,-0.0885138231874635
"107",0.585465189976634,0.0470164952910573,0.221489480031304,-0.0564689645848759,-0.0903669730056257
"108",0.593656642225915,0.0776905554311002,0.217703537398929,-0.0581955329856573,-0.0918958138324571
"109",0.605453508398768,0.109421911760284,0.214239217743426,-0.0590718681973497,-0.0931594633341147
"110",0.616500603584899,0.140641947567541,0.211149959085156,-0.0589764891797505,-0.0944637150404359
"111",0.626749779249217,0.171081832927852,0.208227957947955,-0.0580972413933909,-0.0957880636261983
"112",0.636302018817466,0.201209912509531,0.205335384659479,-0.0567488093050803,-0.0970133868853441
"113",0.645113781359428,0.230829157772523,0.201888109863909,-0.0552337166140117,-0.0978387392663869
"114",0.65361611639484,0.260269700595609,0.197471016999509,-0.0539948034411334,-0.0980352619695646
"115",0.661705889596953,0.28937318647487,0.192246191197454,-0.0532986255970229,-0.0976410088088053
"116",0.669499007856817,0.318207121018394,0.185766494980947,-0.0532633428407504,-0.0976291214069772
"117",0.677071111360241,0.346938775815668,0.17881910074002,-0.0538421208827735,-0.0982657771975595
"118",0.684452852837108,0.375310857046907,0.171563370997183,-0.0547047389412287,-0.0990152119313165
"119",0.691400369237676,0.403118967777175,0.163767587908234,-0.0552958761874464,-0.0992223440464985
"120",0.697629987535988,0.430173774076884,0.156345977733207,-0.0552233735859222,-0.0992044436026676
"121",0.703098702856908,0.456198634850267,0.14924532599554,-0.0539108957034863,-0.0993923531022957
"122",0.707328226066387,0.48493806076865,0.144710796627676,-0.0519457876341217,-0.0999476322171749
"123",0.711084525364779,0.51307679898215,0.140605149586345,-0.0486727084336242,-0.100924548455056
"124",0.713961408661363,0.5405282765969,0.136557588177964,-0.0446590661224265,-0.102084615666516
"125",0.715605983794594,0.567229257745685,0.131941940474553,-0.0405603521002624,-0.102858568840167
"126",0.715681322503115,0.593172486070725,0.126527628476462,-0.0368937843888456,-0.102675134791954
"127",0.713807010587372,0.618198027128015,0.119844586618421,-0.0341600155525838,-0.101321653691727
"128",0.710279814290031,0.64244731752533,0.11231868271242,-0.0325951515123185,-0.0996680656518262
"129",0.705595055163627,0.665876071509229,0.103984010130365,-0.0320828713663854,-0.0990579139104526
"130",0.700291673614507,0.688489405412465,0.0952546466023436,-0.0321762383874255,-0.0976699980196238
"131",0.694721911707795,0.710253827962402,0.0865251679664125,-0.032271873873625,-0.0953529166180121
"132",0.689103174492493,0.731171404110606,0.0781897646223023,-0.0317100926463056,-0.0926320064443569
"133",0.683546901387833,0.751313279573631,0.0704550014099636,-0.0299740602002028,-0.0902559037852865
"134",0.677888465828717,0.770721634484171,0.0632407886357168,-0.0268979502961708,-0.0887549814474923
