"","F5.W116","F5.G53","F5.GI_P","F5.GI_T","F5.Pumping"
"1",0.107194597457301,0.0660286490881552,0.0508742950297028,0.0642908094633919,-0.0155831419076117
"2",0.101882082508001,0.0276980724514109,0.0132651400620843,0.0644797223179057,0.00521929294057566
"3",0.0784786710720139,-0.0153019195203049,-0.0258778438408589,0.05929570929985,0.0209540276343336
"4",0.0479358948017181,-0.0509813092516727,-0.0563344747593391,0.0509928195141888,0.020454338627347
"5",0.0189679150075286,-0.0757139085670171,-0.0722749911051736,0.0425931541149013,0.0114983998329392
"6",-0.00731024336713532,-0.095787761770651,-0.0812818799626831,0.0341406517748322,0.00677712002291804
"7",-0.0333384890843212,-0.118105226299935,-0.0906983873922643,0.0226364780102156,0.00686614553220483
"8",-0.057437213259159,-0.138893786716623,-0.0967384419378621,0.00856242898892815,0.00578705726267573
"9",-0.0762493002997065,-0.150729366310584,-0.0960081370474344,-0.00434934746987909,-0.00112908633687395
"10",-0.092317525599206,-0.156279304325488,-0.0912781790536938,-0.014742257949015,9.12405326746954e-06
"11",-0.106882248666477,-0.157905094442423,-0.0822642789083449,-0.0246925931399542,0.00509602155433142
"12",-0.116823298577368,-0.152359463952243,-0.0677918036920448,-0.0337344458486951,0.00437914663093043
"13",-0.117224301960479,-0.135315188295305,-0.0471174121439554,-0.0394213799887997,-0.00149526557993817
"14",-0.108874275819757,-0.108246954117277,-0.0255106667342067,-0.0407592637431373,-0.00441034539374748
"15",-0.0948218698775607,-0.07462085468206,-0.00359920841666378,-0.0381349731561541,-0.00360433214462389
"16",-0.075392414559509,-0.0348861696954185,0.0188558354759514,-0.03224707318676,-0.00495389227831455
"17",-0.0506413406653205,0.00831575974594339,0.0384371876119948,-0.0232522579849009,-0.00943513163097963
"18",-0.0236036271091752,0.0492406976191601,0.0496006497702093,-0.011687209214872,-0.0115169910168314
"19",0.00248638439910388,0.0817191435625979,0.0593471054974392,-0.00010730661254466,-0.0100518730473612
"20",0.0267653473901622,0.104432168284975,0.0673252289483293,0.00964113474901829,-0.0104492102347088
"21",0.0500976818591754,0.118706377308383,0.0721443209341941,0.0183468514909154,-0.012925493974478
"22",0.0695179918347756,0.122096220161535,0.0706493865134656,0.0263270416138808,-0.0102788686175108
"23",0.0808277283653775,0.112514686334471,0.0635772245178608,0.0312981869307312,-0.00224419110450873
"24",0.0842917479776878,0.0930327241893027,0.0552392598936028,0.0319593622808641,0.00446884839187664
"25",0.0826514579037458,0.0685835861976908,0.0467875003267141,0.0294306403972095,0.00791739503546138
"26",0.0772433705024547,0.0423597969653301,0.0374675964879871,0.0250051056967691,0.0123080255384273
"27",0.0678244084670521,0.0156831994953329,0.0280634277864707,0.019306016770831,0.0189727090545744
"28",0.0559575799383318,-0.00809253236022724,0.0209850471066241,0.0123601413447759,0.0236265807768102
"29",0.0444981569234825,-0.0259820934358478,0.0165009946147597,0.00578103922065895,0.0247335598587102
"30",0.0344792615721283,-0.0386401548957807,0.0127110664988078,0.000934527669980946,0.0260451595869652
"31",0.0253774872431373,-0.048414855101392,0.0111928068843513,-0.00300454406716119,0.0282014565525642
"32",0.0204436488932232,-0.0533092272305715,0.0144146497836886,-0.00643258732728235,0.022200025867832
"33",0.0224232107160013,-0.0516087680815982,0.0195255682308681,-0.00824998841948418,0.00943671773382187
"34",0.0299169116523851,-0.0478326735890863,0.0219212254135236,-0.00800154058836169,-0.00104627261960849
"35",0.038807845069255,-0.0494008637382173,0.0195766727215654,-0.00681446332428552,-0.0070204342823082
"36",0.0473239183820919,-0.0580072045969679,0.0153085709540849,-0.00633969912534732,-0.0137178483808358
"37",0.0557926059497443,-0.0732380027605661,0.0092111524720193,-0.00664567343259019,-0.0222306725107026
"38",0.0628571148775833,-0.095374828634972,-7.53112482276544e-05,-0.00736832918774975,-0.0244401970170323
"39",0.0661300335923706,-0.124853990096939,-0.011663160272701,-0.00915792240075412,-0.0224873822220346
"40",0.0654420048899096,-0.158020186038368,-0.0219242002928422,-0.0125606138825487,-0.020360563769337
"41",0.0618988096441658,-0.190757665543794,-0.0308380772613577,-0.0166925790590965,-0.0193781094356901
"42",0.0547609779845158,-0.221842187635876,-0.0402916231865235,-0.0207919500987181,-0.0157202143891955
"43",0.042307606720119,-0.250637953748339,-0.0477162084955887,-0.0254452026989577,-0.00892528997994252
"44",0.0268499733243455,-0.272455639540134,-0.0486728269935818,-0.0309372121593032,-0.00553443559168307
"45",0.0129717174966863,-0.282140903500979,-0.0432591155751325,-0.0363944379243539,-0.00869209860910145
"46",0.00231736057238948,-0.278418601676838,-0.0344060634303599,-0.0408693741099092,-0.0133691556341032
"47",-0.0057264228638461,-0.264968291751548,-0.0237627362657763,-0.0445505979646767,-0.0167877298145484
"48",-0.00996758788629848,-0.242667153562149,-0.00934888319243711,-0.0477544599636645,-0.0228762495285479
"49",-0.00774777118822882,-0.212820982742796,0.00780377921030617,-0.0497650727756982,-0.0342106557876021
"50",0.00102875164158665,-0.178959768801914,0.0241860343527714,-0.0500925070385179,-0.0463272630548169
"51",0.0146643118942535,-0.144672688780207,0.0391212327073191,-0.049041751573965,-0.055860328316034
"52",0.0328291868504313,-0.110129410045749,0.0546119549511618,-0.0473718036278707,-0.0652866196658077
"53",0.0559120746561946,-0.0748203662181229,0.0693815686920594,-0.0447992892924741,-0.0749202895383807
"54",0.0820425235796703,-0.041433356699296,0.080493075213038,-0.0410699394976056,-0.0795020644055883
"55",0.107579407731475,-0.01368963405887,0.0857911589181218,-0.0370255312136277,-0.0771355012611511
"56",0.131458341334982,0.00958951984702419,0.0892844799691788,-0.0334003117426567,-0.0737756640986062
"57",0.154380645876298,0.0320292845460009,0.0915329303296543,-0.0302249807059055,-0.0730366905721521
"58",0.17520419077568,0.0543245773429892,0.0907648141121196,-0.02737983092567,-0.0699985837068176
