"","F1.W118","F1.G65","F1.DC_P","F1.DC_T","F1.Pumping"
"1",-0.219845306747124,-0.0710455588427322,-0.570682031866583,-1.29036879615021,-0.763231087086435
"2",-0.269657237744826,0.10549679240775,-0.431492113172886,-1.10804512400422,-0.755431751408775
"3",-0.247184589962986,0.256688367782069,-0.177965753871846,-0.629987463574138,-0.548390854449634
"4",-0.154215569010042,0.348376665337603,0.125181839481597,0.0233556774919824,-0.19479115302091
"5",-0.0170977422198539,0.344977412309574,0.39695619749514,0.680293832961049,0.212357170481579
"6",0.126868539414859,0.247500614627433,0.563049121116489,1.16221733393916,0.564575014346799
"7",0.242211645719639,0.089374373838734,0.585571315135189,1.34129891748483,0.768152915938754
"8",0.297509222151181,-0.0984107765580395,0.450843984679877,1.16940284526018,0.769005584346277
"9",0.274911892041336,-0.272008800486529,0.201177417746324,0.688465510988599,0.568588999881439
"10",0.179206453622813,-0.384647953718474,-0.102984943042684,0.0293570359691839,0.222031963264404
"11",0.0346260855231903,-0.403836903820854,-0.383954998064209,-0.632994381516477,-0.178683320601444
"12",-0.120647322589402,-0.321183500362936,-0.564951843808039,-1.12195778209105,-0.52771076726115
"13",-0.245753736410628,-0.155635198485664,-0.595916874867344,-1.30836041667887,-0.733293771306641
"14",-0.307043251593449,0.0511692354556969,-0.467018155669567,-1.14552058366911,-0.742369289638761
"15",-0.287426410241651,0.246744751006531,-0.21204653203825,-0.675494106385861,-0.552795828081826
"16",-0.192392857193326,0.37868062097352,0.101352848817435,-0.0242893500389959,-0.215797690843755
"17",-0.0468442491747119,0.411847457337867,0.389423175055476,0.632797066613153,0.177855996593937
"18",0.111230910489375,0.337580414481117,0.576376369814215,1.12206174015341,0.523792008207739
"19",0.240751223423313,0.17301438654872,0.610225514008354,1.31400739776822,0.73047019062778
"20",0.306963509108066,-0.0402091870303157,0.480934028618115,1.15849686121543,0.743408688517994
"21",0.291608224709777,-0.247082370519129,0.223013949392574,0.694825641156798,0.559665773309956
"22",0.197816854720162,-0.393928291884671,-0.0988043566968184,0.0456367778285557,0.22862099136776
"23",0.0497860085058582,-0.441242390299272,-0.397826541198987,-0.616154255795638,-0.161808985686115
"24",-0.113588118831035,-0.37468327022539,-0.593956807600507,-1.11508225795238,-0.508459566472782
"25",-0.249145458850231,-0.210192723594227,-0.632325322696848,-1.31691440333159,-0.71909526111856
"26",-0.32059104409737,0.0103803516785995,-0.501632065781125,-1.16696854713781,-0.737835961822294
"27",-0.308211524863571,0.230346878965403,-0.234842506472812,-0.704327256242183,-0.559747099914714
"28",-0.214809416482098,0.391758504164663,0.0973478645008658,-0.0509984824769912,-0.232200325584914
"29",-0.0646243570037228,0.451158431616049,0.407296458337979,0.618489659639056,0.157761341390301
"30",0.102794836719029,0.391382703338274,0.611226636276243,1.12458729993245,0.506228196778806
"31",0.24292913947895,0.226331830938983,0.653062045300152,1.33078151408498,0.72025310830824
"32",0.318143244920606,-0.0010063290509943,0.518341377037092,1.18085149064924,0.743170075442404
"33",0.308097309414164,-0.230781438097626,0.241374977755616,0.713210427188563,0.567506582258777
"34",0.214991275287115,-0.401566816612858,-0.10305960490307,0.0530355363317511,0.238325313430015
"35",0.0631359299711454,-0.467172908211339,-0.422128831920962,-0.622765519085654,-0.156519318724953
"36",-0.107089818513486,-0.408925426211922,-0.628790256145842,-1.1330123350003,-0.5112704598333
"37",-0.25028008536942,-0.241260998903239,-0.666866593579341,-1.34100403496666,-0.730550342187414
"38",-0.327961491767895,-0.00819383209893461,-0.52597520259744,-1.19025582424092,-0.755078649839735
"39",-0.318970814061467,0.22886504479991,-0.243158940845294,-0.720265111938719,-0.578592626869173
"40",-0.225395890805675,0.406658499058511,0.106530991676666,-0.0565340684051002,-0.247323023122379
"41",-0.0717097331119668,0.477473593324468,0.428984741044528,0.623469408363349,0.15082748660606
"42",0.101393273802953,0.421776096878541,0.637739084516898,1.13782427288201,0.509688122195499
"43",0.247821772801026,0.253282436499059,0.675284035751788,1.34825453470918,0.733159376953384
"44",0.327923098135676,0.0161948456336201,0.530304142443198,1.19684979932171,0.760325917001238
"45",0.31978488718535,-0.226362431946952,0.241647874110813,0.723309208545457,0.582680349989177
"46",0.224959365860732,-0.409661491379148,-0.113986649364326,0.0548283036568235,0.247644817833715
"47",0.068603797096715,-0.48433873843515,-0.438828719198663,-0.628868572594441,-0.155374964048982
"48",-0.107579358678169,-0.429989905326548,-0.645821147954655,-1.14417946909787,-0.518293171804479
"49",-0.256359862706128,-0.260660298524647,-0.679483750150498,-1.35280454839876,-0.743621807860589
"50",-0.337666516732622,-0.0207234885865383,-0.530570706819766,-1.19833638012277,-0.770457024501779
"51",-0.329399190448791,0.226116547444068,-0.238533726430984,-0.721975879447741,-0.590743262705468
"52",-0.23333856236808,0.413697607111631,0.117955965396472,-0.051739992267671,-0.252587381613768
"53",-0.0747874690314921,0.49165387251645,0.443988256270661,0.632994116650252,0.154007595287939
"54",0.103979851666324,0.438527508818885,0.651905800583685,1.14847990705401,0.520444993369671
"55",0.255256980579348,0.268157514101231,0.685013190620746,1.35638228834084,0.747827049367051
"56",0.338152855370531,0.025229385477698,0.532920591337913,1.20022001986844,0.774170764884385
"57",0.32988317580601,-0.225385345820722,0.236476573603032,0.721332598961718,0.5910896399449
"58",0.232268781571083,-0.41626818607718,-0.125076771136554,0.0481082691579772,0.248011383056028
"59",0.0708433110928155,-0.496499800282235,-0.454498485354204,-0.638448359053815,-0.162544194903931
"60",-0.111602614287824,-0.444423749218809,-0.663472061368993,-1.15446955004188,-0.530380343083283
"61",-0.266359426177081,-0.273483800369383,-0.694929430639011,-1.36112696786337,-0.756150321459145
"62",-0.351740658807866,-0.0287257417947301,-0.539769323017214,-1.2026986143785,-0.779112342365525
"63",-0.344459514178538,0.224747021852748,-0.238730849373581,-0.721683818125173,-0.592859263758812
"64",-0.245764849599509,0.419051826741601,0.127991736645684,-0.0463672731547513,-0.247043375914283
"65",-0.0814197981116478,0.501898995547126,0.461991479784287,0.642238719194824,0.165440242481149
"66",0.104991010371058,0.450438269308047,0.672577856548106,1.15923479659117,0.533280940569961
"67",0.263759809264557,0.27818688359316,0.703165511109213,1.36569221360594,0.757700982881
"68",0.352149680692097,0.0313510792028788,0.545355593642042,1.2059217148777,0.778245955647285
"69",0.346180926500391,-0.223822807393613,0.24104365954202,0.722433672703211,0.589353701367819
"70",0.246821591221546,-0.419732291004347,-0.128611683059136,0.0448489852496821,0.24242843004967
"71",0.0798646056371456,-0.504304706973123,-0.465545832285403,-0.645408921758589,-0.169749957368012
"72",-0.11057600190319,-0.45479390513741,-0.679498972095684,-1.16335954882535,-0.536670803415655
"73",-0.273693782215588,-0.283912989907286,-0.712372361328983,-1.36985638176134,-0.75960175316522
"74",-0.365759343981045,-0.0373281709642649,-0.55510362083997,-1.20970698796441,-0.778675124879964
"75",-0.361688559843633,0.219171850783337,-0.249019531743228,-0.725221894568589,-0.588561957947112
"76",-0.261978380238223,0.416774663431761,0.124327562093323,-0.0459448913780601,-0.240318927126967
"77",-0.0927101655315536,0.502574343898926,0.465415445125249,0.645950812837212,0.172340432115739
"78",0.101401387378692,0.453820246886713,0.683134751991743,1.1649914755293,0.538453027732263
"79",0.268548465485539,0.282532305717083,0.718349452142901,1.37209470629805,0.759798896744931
"80",0.36370818865621,0.0349899075307614,0.561509013010919,1.21136351843623,0.776897048804722
"81",0.361133434556264,-0.222287395539804,0.253970577796978,0.726093011722038,0.586315297770764
"82",0.260997049682116,-0.420170597727176,-0.122962506852481,0.0457810483530536,0.238894204523331
"83",0.0895722193064456,-0.505180066052268,-0.467945697665193,-0.647334636148842,-0.172557462338014
"84",-0.107666412088132,-0.454402486693684,-0.688373821977571,-1.16767726596443,-0.538568413129419
"85",-0.278066229395822,-0.281355307692058,-0.725110855372438,-1.37615105629264,-0.761478998459729
"86",-0.375809203706861,-0.0321891848738609,-0.567793595956816,-1.21652270935719,-0.781441194211747
"87",-0.374315205956022,0.226178784795575,-0.25826405903244,-0.731142221868061,-0.592814222359427
"88",-0.273495812521998,0.424202468769259,0.120972760320265,-0.0500166823227026,-0.245886953772156
