"","F6.W73","F6.G40","F6.CDY_P","F6.CDY_T","F6.Pumping"
"1",0.512810666606251,0.64075520546692,0.49166635665632,0.0360238063740049,-0.1288611579767
"2",0.671298102829339,0.457743820435423,0.459177760473227,0.0696821588876119,-0.14922501213039
"3",0.680393335217449,0.160857724760709,0.26014287518088,0.104436177346037,-0.113233947693057
"4",0.559626422001795,-0.056109046777943,0.111715622992987,0.10964225436752,-0.0537704821297749
"5",0.403898096539433,-0.0721336653547606,0.140718349819845,0.0764243222176765,-0.0128852314825263
"6",0.278352557639127,0.0499754172074524,0.202635533578368,0.0354542093469791,0.00276242025803024
"7",0.162218468893836,0.173934741794753,0.0990001295559597,0.0244430279135132,0.0124735180743984
"8",-0.00382401999463377,0.190915390399438,-0.172437427898995,0.0399184907586648,0.0480727561628084
"9",-0.185437390122255,0.189708611684214,-0.311947899847313,0.0404226612089055,0.0939080378556723
"10",-0.26717613158742,0.252144006619684,-0.233374008212606,0.00823634866736301,0.113490890147689
"11",-0.191711278402765,0.319867167196821,-0.100251994855379,-0.03365803152357,0.061140642255766
"12",-0.0538840311135522,0.240010295656444,-0.0969442986282225,-0.0414409353046496,-0.0244581572900914
"13",0.0217646060926028,-0.0311620078817065,-0.157248180712067,-0.0154080901774933,-0.0577075916262245
"14",0.0178699985060395,-0.362062886546217,-0.120478568687693,0.00107802148993511,-0.0311519353269635
"15",0.00493028061943682,-0.554098052055657,0.0289676983293129,-0.0183776430482162,-0.019398816259488
"16",0.00945553201915785,-0.545861547111251,0.13596680649624,-0.0559603794519729,-0.0516364408835185
"17",-0.0189339561987578,-0.444473328862193,0.100992579765875,-0.0705018327311006,-0.0653411763822975
"18",-0.112474769769328,-0.358427265079089,-0.0106573571094702,-0.0466812433793054,-0.00591365760871942
"19",-0.20875131977267,-0.24549960871073,-0.0394127535371266,-0.012746469433227,0.0699271615311269
"20",-0.219244111423806,-0.0268873095140551,0.0185987919426102,0.00213488175345475,0.0805128113005927
"21",-0.123332408026761,0.281134663497441,0.0927989713978458,0.000707136510267583,0.0397045029852967
"22",0.0472623764116758,0.53771191631713,0.136662943396829,0.0110327428573363,0.00664491138791326
"23",0.239120396250245,0.604356917796382,0.150434876049523,0.0464546670882447,-0.0141742014718377
"24",0.392833567497672,0.485788644704918,0.149652209828407,0.0879689294879746,-0.051158434056713
"25",0.461943461894923,0.299775885713051,0.1395010249207,0.105206387611369,-0.0842605759552041
"26",0.444311877981914,0.157415856796767,0.126109500534641,0.083600214366124,-0.0816578181022571
"27",0.366761347339679,0.0753009237807958,0.0865562801984677,0.0419978446271215,-0.0595607935494452
"28",0.233140282334488,0.00307386220037406,-0.0337293119668992,0.0106922342500201,-0.0413269044149848
"29",0.0267040631891311,-0.0936145188974435,-0.222490731953015,-0.000384628945265387,-0.00159358898382046
"30",-0.22333488081287,-0.178683555275896,-0.371251060128822,-0.00567614984375335,0.0841233017726501
"31",-0.413232113226855,-0.180447226636798,-0.377921952774122,-0.0266781641117049,0.161133019383515
"32",-0.44597729324097,-0.0798417751241535,-0.276175394110147,-0.0561107333077903,0.144451040093048
"33",-0.339894351958007,0.033232876969768,-0.1933411536911,-0.0616224935931862,0.0667678025277193
"34",-0.183119478990677,0.0506514667295601,-0.139729736755188,-0.0277580841119924,0.020343429248744
"35",-0.0299555598635872,-0.0326587324480205,-0.0334064383433423,0.0213171173885831,0.0100628738609035
"36",0.122346804134206,-0.100315115232023,0.155757867690111,0.0467016675871017,-0.0389707297716281
"37",0.269530238339615,-0.0573055312793911,0.321670895880294,0.0411172458328576,-0.130567270771406
"38",0.356831481688327,0.0510893231755441,0.343940895590869,0.0313470536213101,-0.171455847857109
"39",0.331264962667549,0.115628178661776,0.237170755879956,0.036919874837738,-0.115203092295717
"40",0.20129761664249,0.121461681638271,0.109338012428673,0.0455317968258108,-0.0260754945502996
"41",0.0301543946520093,0.146062667809862,0.0180366812641254,0.0358372397123186,0.0231801006049641
"42",-0.119136122531704,0.223079742622465,-0.0610660437539858,0.00786954625591095,0.0481267921723808
"43",-0.211207410907566,0.277520042234071,-0.153804060400335,-0.017280764417642,0.092664380389667
"44",-0.232990825653652,0.215388572246807,-0.220002690179301,-0.0211772379266984,0.131003760613309
"45",-0.198603857855368,0.0354430051595151,-0.219792328602816,-0.00574626618319889,0.115502429943094
"46",-0.135058294678201,-0.173757043665615,-0.159114027361799,0.00999105704555526,0.0625433616714873
"47",-0.0580495492469822,-0.330908121991248,-0.0674922756073293,0.00841407500350914,0.012965997378194
"48",0.0230478348354349,-0.408018611095455,0.022130186971612,-0.00794562434650917,-0.0302548847875083
"49",0.0848711832047388,-0.414025745283928,0.0778934226368895,-0.0226903904772145,-0.0784154402429681
"50",0.0864375851830489,-0.368440912566992,0.071918639911273,-0.0242997436878238,-0.100808208008401
"51",0.0151911165981641,-0.275537999878132,0.0300102282392551,-0.0220851880073597,-0.0694560660422869
"52",-0.0814573464778102,-0.120395599183635,0.0191318624571608,-0.0331909671745445,-0.0202906876408003
"53",-0.131373006832901,0.0888592121709234,0.060073161134115,-0.0547882445129975,-0.00986945428738369
"54",-0.109655672796757,0.275319626817981,0.0863133556598443,-0.064778908325951,-0.0250402625323873
"55",-0.0456261987999661,0.345059531051201,0.0630896531231338,-0.0481924634008024,-0.0123499508655768
"56",0.0329242649331273,0.269272522270307,0.0470695026053617,-0.0152948413967697,0.023089841063234
"57",0.129858697546193,0.127740052994412,0.11150554632304,0.00989552594252566,0.0167054234203866
"58",0.247776669436299,0.018032339411087,0.196488361163275,0.0181435908530942,-0.0396099037075781
"59",0.350075313910972,-0.0470403290630084,0.193716691525024,0.0206690304405924,-0.081799937384526
"60",0.378476531691329,-0.112550974717421,0.0904742781645,0.0300391629437188,-0.0670547155086262
"61",0.312224169208144,-0.174792614816701,-0.0172473353191291,0.0417655691577046,-0.02431103700095
"62",0.187704890169084,-0.163017249443123,-0.065187879360987,0.0389124255366391,0.00162075057194408
"63",0.0618962252505696,-0.0410699750850393,-0.0884508782768363,0.0158450033213699,0.00912805182228527
"64",-0.0324407698857218,0.120032622808989,-0.139689836125931,-0.0133015831439357,0.0226885812477492
"65",-0.0886506840562561,0.208101676533987,-0.189153017390728,-0.0282824261586809,0.0438973789513295
"66",-0.106906829927232,0.181038574965162,-0.185591479355138,-0.0245615419325747,0.052421314796408
"67",-0.0840039130968352,0.0946121287525616,-0.11422752095411,-0.0174418341686286,0.03508923932765
"68",-0.0144867210559729,0.0115368016529586,-0.00822077450385236,-0.019104623334812,-0.00258360188207074
"69",0.0869051990251439,-0.0597123566909005,0.0810218041304145,-0.0235124902575591,-0.0404714310366961
"70",0.182152788969342,-0.132552094237815,0.12218479191766,-0.0157304702282735,-0.0635209896513025
"71",0.222622075851183,-0.198366433969827,0.102439831905481,0.00688028979570171,-0.0625488954671892
"72",0.184276859807408,-0.212617815084843,0.0554287087458767,0.0279825241742338,-0.0384408118912033
"73",0.0940984161118115,-0.13433792168126,0.0262848602129637,0.0330822574390923,-0.00126671430634577
"74",0.0058581029490747,0.0236997598120786,0.0192069467653172,0.0236007900633044,0.0297111071761355
"75",-0.0529480755653945,0.182490490406804,-0.0143330430264959,0.0165821998700595,0.0404952633821654
"76",-0.100186147883869,0.249163675037464,-0.0983216412843728,0.0213784847297853,0.0474408811122717
"77",-0.148463560496775,0.19715050576472,-0.158879415046654,0.0298751781486797,0.0680907200642021
"78",-0.168115429004038,0.0875428331820643,-0.11710160255999,0.0270599192824094,0.0776933856321174
"79",-0.124327878211745,-0.00700250718570097,-0.00609774504343753,0.00814781164130108,0.0394382704687349
"80",-0.0347847058010402,-0.0853693835308559,0.063522093979499,-0.0126018428469097,-0.0307909721773482
"81",0.0304996653224367,-0.194846400895642,0.0337065986047126,-0.0167143228953025,-0.05996857975624
"82",0.0270937142734843,-0.31582766053673,-0.0156059680792601,-0.00558884680318445,-0.02674997023994
"83",-0.0221819087825346,-0.346420409369367,-0.000555088605518485,0.000436880188592205,0.00786391603959619
"84",-0.0667049247553182,-0.212244622749399,0.0561496988594346,-0.0108632134810001,-0.00111529783712074
"85",-0.0835753192355767,0.0250992928589025,0.0667388448759192,-0.024798230435279,-0.0163939123470588
"86",-0.0836870746218794,0.224901824068679,0.0155477961482086,-0.0186181154247626,0.0102154789853913
"87",-0.0769949104358381,0.304148669675725,-0.0263593783184621,0.00699238177577072,0.0474351350164606
"88",-0.0527385208647467,0.307227193507192,-0.000939354315835708,0.0279193752570666,0.0402702186647762
"89",0.00860587801812708,0.298344445911345,0.0742544644373147,0.0288594092988877,-0.00314990397434607
"90",0.105980720216112,0.272065094921591,0.137619557034711,0.0194172400264164,-0.0386806458036001
"91",0.203597809722785,0.18189118648724,0.146498321762986,0.0173244149126385,-0.0557822255240467
"92",0.249428685717719,0.0226315906934503,0.101944005697071,0.026135528648438,-0.0666663034861289
"93",0.211388752418092,-0.138585926124205,0.0368012008651427,0.0325299651923949,-0.058106941444993
"94",0.109790224133967,-0.208309655750205,-0.0070321099278662,0.023267878791409,-0.0173390322569014
"95",-0.000464744637952423,-0.151386351338845,-0.0245412911766541,-0.000149409306517498,0.0236392913322334
"96",-0.0842077847620237,-0.0190059291027429,-0.0564405384345462,-0.0210949756176204,0.035151191872046
"97",-0.146967667241305,0.0923402373780898,-0.13028530643723,-0.0245099806883649,0.0398010563450457
"98",-0.200628440842891,0.12771534917071,-0.199574322803015,-0.0143652865769024,0.0694666353751798
"99",-0.219945829500812,0.116187829896693,-0.176736386803866,-0.00824774560750255,0.0878935428268315
"100",-0.163603424409905,0.120570783179354,-0.0554010911455795,-0.016362911071969,0.04037448319168
"101",-0.0340995797454998,0.13653375003722,0.0643010271277005,-0.027099563535717,-0.0485226489896432
"102",0.105885258786535,0.0936286381818552,0.0948928700754192,-0.0233738049544242,-0.0978655139514683
"103",0.189200585024544,-0.0301770192013046,0.0691475864037517,-0.00600127630319499,-0.0840019796818272
"104",0.203864434725136,-0.152596402273059,0.0783120898683487,0.0072986900140456,-0.063746791652918
"105",0.179583264463791,-0.171158024766054,0.127587274622001,0.00330078462599927,-0.0693499332815336
"106",0.140272145415174,-0.078650982611544,0.133586305879096,-0.00974729096393972,-0.0597663358214487
"107",0.0848125671882124,0.0297692532545761,0.0477092575424206,-0.012850927576955,-0.00134477847475849
"108",0.00925511380352294,0.0748297174796351,-0.0621033583072328,2.18984287195714e-05,0.0695066202669648
"109",-0.0667800581777785,0.0665899043332436,-0.111810106706536,0.0165766719708288,0.101006089538171
"110",-0.110493008110062,0.0565698586741816,-0.0936976594438995,0.0191635228297904,0.0905883109002631
"111",-0.0961111518492772,0.0553765109084073,-0.0545775486397209,0.00842183115363411,0.0616910494654701
