"","F5.W63","F5.G42","F5.KY_P","F5.KY_T","F5.Pumping"
"1",-0.000224353165015949,-0.0266524129048278,-0.209971014533009,0.00333006751898004,0.404395867913418
"2",-0.0702075372144932,-0.0261083417848776,-0.145691650699338,0.0310230940240678,0.370992152853517
"3",-0.0724456188926487,-0.000537327823416685,0.0507656972734128,0.0317995178188091,-0.0968340513425269
"4",9.76300156074151e-05,0.0306969503541889,0.208666374210946,-0.0014936021312951,-0.4618343543511
"5",0.0793904843205432,0.0366263660857804,0.175820536462617,-0.0363303781291268,-0.397808209396368
"6",0.0878690754364991,0.0114489812902924,-0.017783911769411,-0.0367189088277877,-0.0204979330264604
"7",0.0184058321274897,-0.0241168653086471,-0.211674277608463,0.000629661667285353,0.459280122368392
"8",-0.0653143671142205,-0.0378751135333549,-0.207511406134933,0.039426939763756,0.412427949292537
"9",-0.0772991105969189,-0.0172779901664845,0.00492440299415778,0.0390816267571985,-0.227134515772754
"10",-0.0069373780681608,0.0122620454861114,0.193398024481531,-0.00139139785325237,-0.379390070616092
"11",0.0674057556498662,0.018744351081302,0.161850987382196,-0.0386550888472278,-0.126917796545464
"12",0.0684880516400497,-0.00107657503102354,-0.048100779851125,-0.0341034270989045,0.1838487357407
"13",-0.00243185691029684,-0.0227997546624976,-0.208793420313109,0.00485461610617411,0.327601392204499
"14",-0.0729058140941694,-0.0221673669948952,-0.155161786399937,0.0366947835528625,0.231636016566789
"15",-0.0734705309798031,0.00135357988830114,0.0563707391182944,0.0298617724858865,-0.0982425731340804
"16",-0.00524785231757863,0.024890547711503,0.207606017872283,-0.00701872789694642,-0.397485701376748
"17",0.0628252102977375,0.0245327953761563,0.145515287427917,-0.0372264597655202,-0.272146228790739
"18",0.061920528449585,0.00146922699076587,-0.0615163864856971,-0.0311742253010387,0.217574733558502
"19",-0.0067931674342772,-0.0204559966283756,-0.194306078915745,0.00452570909706223,0.473459292661306
"20",-0.0724962224086851,-0.0198660993553212,-0.125157128191559,0.0341313424813986,0.322081479448944
"21",-0.0671031554011824,0.00503522764927982,0.0788382205861871,0.0286555649130857,-0.264703681345238
"22",0.00611503076666144,0.0317195959512948,0.208513243712469,-0.00613717011443208,-0.445552014913158
"23",0.0747922687515355,0.0354598414719509,0.13906769186657,-0.0351852912321676,-0.22353607021487
"24",0.0720199576599522,0.0106776545483963,-0.0616384008087498,-0.0287230501308792,0.180142296027667
"25",0.00234263877806316,-0.0215747653503074,-0.193683422982302,0.00740580590935479,0.393461934347301
"26",-0.0633572519900639,-0.0320097063265093,-0.130322937526752,0.0377087701891607,0.295432043553191
"27",-0.0592275522798838,-0.0113944279094474,0.0632360453314333,0.0318875309765419,-0.0500023899197796
"28",0.00999106077775814,0.0194990881548816,0.192301549938904,-0.00376054399720609,-0.419428044355099
"29",0.0753070136780692,0.0297712580001809,0.127886232592341,-0.0344271359635276,-0.537137145146164
"30",0.0718249080132261,0.00730641934585099,-0.0683530810562442,-0.0300910284808951,-0.0857184492820202
"31",0.000681410018845115,-0.0287564037830515,-0.206436378911653,0.00508925642421375,0.762474264303619
"32",-0.0712015323292952,-0.0439489440888744,-0.146617516726085,0.0373193296473421,0.60066437744624
"33",-0.0743041292040506,-0.021309005561764,0.0475762014595535,0.0344678193597012,0.0293178617585625
