"","F5.W118","F5.G65","F5.DC_P","F5.DC_T","F5.Pumping"
"1",-0.0169717333961755,-0.112906264652289,0.00704152539099319,0.0290783846679496,-0.192941627597366
"2",-0.0220110962150901,0.0776813064985794,-0.0527163031878572,0.0492166814715527,-0.22697889610009
"3",0.0562844261130469,-0.164209671161881,-0.211868582765483,0.0874940371731617,0.248002954805445
"4",0.029382818703208,-0.398933021605671,-0.113881247152247,0.0548618252270047,0.28193652604331
"5",-0.0897511304223912,-0.21156781171065,0.0764553190158552,-0.00537952816099875,-0.190443708508564
"6",-0.0924982249721136,0.0192559137757843,0.014615056810112,0.00107830865397691,-0.236998497432877
"7",0.0101248796756713,-0.137994872454792,-0.139573816477812,0.0437315747081463,0.224531678516438
"8",-0.0045320189114762,-0.361515328423973,-0.0604968375850401,0.0194967298606064,0.27571320600179
"9",-0.124161060051769,-0.143424166425377,0.129295077428182,-0.0443548884280517,-0.205165889132758
"10",-0.108385680406894,0.167757715180775,0.0510655274237275,-0.034990595451421,-0.26572899811839
"11",0.0207628280625176,0.0225265459874816,-0.12269495143069,0.0154273369070527,0.203288600220915
"12",0.0182903662144382,-0.221091987701976,-0.0095074255139343,-0.00370652161158455,0.258999433475408
"13",-0.0934470803057438,0.00679230025557517,0.175199547560944,-0.0592892486038005,-0.222548447831999
"14",-0.0646231736545003,0.330478612331876,0.0626082446592577,-0.0404275061808094,-0.288335167649107
"15",0.0762615432881211,0.168359273581036,-0.108561116949542,0.0207689174957888,0.182795436529379
"16",0.075569116618603,-0.108927011302544,0.0202791865126646,0.00678414147326801,0.248349089104883
"17",-0.0349849033281315,0.0878294557437246,0.193427699167881,-0.0477190294891366,-0.21985002035812
"18",-0.00808215399836462,0.385297649740561,0.0528862175457554,-0.0211653229013579,-0.286734014695546
"19",0.122077653143307,0.188237393841578,-0.133566019706487,0.0459322119401461,0.183917306392084
"20",0.109475877370897,-0.129173436684297,-0.0043610398384229,0.0318403077975973,0.270331392673121
"21",-0.0128548630481088,0.0484931616859405,0.173582452062318,-0.0252308818847792,-0.193960749301832
"22",0.000282676986978027,0.340145916867314,0.0216667497486612,-0.00132646647890551,-0.283839717814988
"23",0.117841042630552,0.119505679597026,-0.172047712650438,0.0652066052410591,0.189517041246951
"24",0.0943704974433078,-0.231984823291195,-0.0314819998421031,0.0461801794146238,0.30084864709184
"25",-0.0419057429677097,-0.0713025637904568,0.148643914413363,-0.018646566486357,-0.164260543270478
"26",-0.0435378961005088,0.221324745538645,-0.0134138333590777,-0.00142589725003418,-0.280400823755628
"27",0.0644797520813798,-0.00152331530505478,-0.212798791806632,0.059665731184852,0.188719074939292
"28",0.0352883377173364,-0.362694374055253,-0.0680599068211965,0.0383449756821721,0.319119965274034
"29",-0.105687026601491,-0.200221579095307,0.110969924221232,-0.0291256509729456,-0.142804289520835
"30",-0.110860168131616,0.115645906458794,-0.0557119228861032,-0.0127625557601992,-0.277359330094096
"31",-0.00276721443586253,-0.0855267537307135,-0.25141105493816,0.0518054173637006,0.188476812612582
"32",-0.0285370118002157,-0.431038309711405,-0.0878280694618448,0.0318376889867271,0.327856333967014
"33",-0.165063408008021,-0.242682515285487,0.113158637768838,-0.0384892588775483,-0.149402046837081
"34",-0.163138985649089,0.102584704694169,-0.0460137050684962,-0.0226953077847389,-0.302560256191882
"35",-0.0444161556939382,-0.0834822365826127,-0.244250848426993,0.0464305118564237,0.179438511652415
"36",-0.0594864174571464,-0.424959984783128,-0.0705626274117482,0.0276415318098715,0.336426095259887
"37",-0.189107045998283,-0.223170171380643,0.14538268651254,-0.0464006837030066,-0.158316954942711
"38",-0.179375119222045,0.140485106403039,-0.0148197027133434,-0.030966125437687,-0.324024421780545
"39",-0.0490959932216897,-0.0378710986934703,-0.212866333007626,0.040236258796003,0.172669618920204
"40",-0.0550433763698974,-0.377538346833409,-0.0285292960268153,0.0196540342636479,0.343231877939308
"41",-0.178490254560645,-0.165612043586895,0.192215830101225,-0.0575563346092315,-0.166853481256731
"42",-0.160504672064069,0.220201347688828,0.0326970882784747,-0.0411587132909204,-0.357782465913383
"43",-0.0186595705948978,0.0546921096564481,-0.1612344521259,0.0315593899719265,0.147930135568841
"44",-0.0151476188779905,-0.285973762738987,0.0311371865595855,0.00817010193707919,0.333918756583787
"45",-0.132192635953176,-0.0671122202747614,0.254797109874668,-0.0716629562995568,-0.192402497770772
"46",-0.104716005970813,0.328107629019842,0.0810652218743716,-0.0531625545730959,-0.393435786867783
"47",0.047347504653386,0.161635163887538,-0.118556796183336,0.0200700292477666,0.123071160214949
"48",0.0565166854128894,-0.183122946076621,0.0701130301736532,-0.00519930572533044,0.315366608775241
"49",-0.0552823712649972,0.0347058798109773,0.276583318918047,-0.0827972459080212,-0.213825546532154
"50",-0.0196266794503145,0.428082501728533,0.0937766763569266,-0.0586257419084387,-0.415379148866971
"51",0.136997113355277,0.255548177313185,-0.106421786021844,0.0177978418055653,0.109061433476914
"52",0.145589198013842,-0.0938492788726757,0.0772893820622858,-0.00648773638652859,0.307342452067356
"53",0.0347401302697741,0.122451163807694,0.273809762752133,-0.0786784154639182,-0.224486967518244
"54",0.0718705774938257,0.506655480156301,0.0833149866172569,-0.0478195780161531,-0.425667159167199
"55",0.224850798330349,0.312000500334526,-0.122188653302315,0.0313729087130395,0.119267003837834
"56",0.223851343086732,-0.0574251804262397,0.0578353344708402,0.00832230837983615,0.327552261396024
"57",0.103616420554146,0.145347065520803,0.24558843232635,-0.0594685057188337,-0.211183088987379
"58",0.133555616834209,0.503868319039322,0.0419268843763496,-0.0236170098677813,-0.390910136311481
"59",0.272005342306851,0.273740805687674,-0.166545619656838,0.0549584060323813,0.171520318655585
"60",0.25012109163644,-0.116343264994245,0.0176668160941962,0.0289324868506639,0.355278202413362
"61",0.113997733881362,0.074848748406297,0.201782993644542,-0.0369366843891636,-0.191896970954248
"62",0.130371591529131,0.407160462731451,-0.011071311920829,0.000803612629608403,-0.34216446275593
"63",0.247858077466173,0.146232588256169,-0.22088446673291,0.0747607552173576,0.226904438772688
"64",0.202559774542878,-0.254818949581924,-0.0298091908205864,0.0442860050800119,0.377961465686678
"65",0.0506041250023422,-0.0639529601397795,0.150762632131304,-0.0222146203015225,-0.182138852095528
"66",0.0537670766801784,0.254793710798007,-0.072851609961976,0.0141919685516601,-0.306468262635881
"67",0.153803138147799,-0.0225362634180839,-0.280262250508594,0.0838512458657942,0.27276142393333
"68",0.0927186842755556,-0.420695235692484,-0.0822099762781604,0.0498283265874229,0.396546565432382
"69",-0.0674916033806319,-0.219627562934775,0.0962120241221684,-0.0177610478151207,-0.176711025844814
"70",-0.0700601248430684,0.104616518109866,-0.123982811440764,0.0163413406962321,-0.28337531942227
"71",0.0231245154207761,-0.161183235459674,-0.31605114949288,0.0815495263684047,0.293305406586568
"72",-0.0401635775041174,-0.537705943282129,-0.104918389293346,0.044064412572119,0.391699022198507
"73",-0.196561689949963,-0.314008324662114,0.0802767948580767,-0.0246674466200277,-0.180260021616279
"74",-0.19502664610575,0.0269085364073239,-0.133576956396731,0.00702259040723935,-0.271065209334665
"75",-0.0978939758218636,-0.215966905076955,-0.310046063286738,0.0685157912063297,0.290638525819666
"76",-0.151520714251783,-0.558345971676979,-0.0807805613641473,0.0283562738470155,0.366853096064051
"77",-0.292948163296018,-0.305490946228956,0.11296783912534,-0.0412730064190155,-0.197906485790853
"78",-0.276869560141822,0.057048457886771,-0.0936732645335248,-0.00865745207380332,-0.272946116883483
"79",-0.164951094758976,-0.16265544799336,-0.255299962034883,0.0521849188723996,0.276914466112289
"80",-0.19933267311039,-0.473239549949018,-0.00744272360082514,0.00972425967655182,0.320649381916863
"81",-0.317271844228428,-0.196023956922669,0.19125923008227,-0.059595298496828,-0.237447392544993
"82",-0.279370811380305,0.175785494468467,-0.0175974802878302,-0.0250684286822681,-0.292227618300669
"83",-0.148366245119594,-0.0314692104203609,-0.174821353153375,0.0358094571347661,0.238121858638595
"84",-0.160899191601328,-0.330150799263442,0.0694609896190014,-0.00680037881721889,0.275338124091754
"85",-0.25593471583058,-0.0514573940133055,0.258238752845578,-0.0739125499491756,-0.264306858624749
"86",-0.201005849462187,0.315242179407575,0.04645613406438,-0.0364926890632732,-0.323782208629267
"87",-0.0575283210526602,0.105976807615607,-0.112420073843257,0.0250495716548773,0.191191963354613
"88",-0.0559872708153604,-0.191701630589615,0.122792001476859,-0.0170576679822057,0.236861091540429
"89",-0.137382758524596,0.0807192895485564,0.297475548385748,-0.0793792875310918,-0.287481820240363
"90",-0.0754970883884715,0.436659912919111,0.07789917713993,-0.0374497886060888,-0.347787279114178
"91",0.0702783322165247,0.216256192670385,-0.0869579764469349,0.0244460362814052,0.165519760368966
"92",0.0749254993046104,-0.0903028497243867,0.137407698350691,-0.0170980895055017,0.219650000104706
"93",-0.00433736930988441,0.170351680900542,0.300607056936079,-0.0760729214544203,-0.288943390678412
"94",0.0531536026893113,0.505675975026958,0.0698264338653797,-0.0307023974282898,-0.349327756649802
"95",0.190385027683328,0.265835169221139,-0.106226205335824,0.0316992133467498,0.163123393361537
"96",0.187376939362361,-0.0544183603031135,0.111320758840608,-0.00875885045023507,0.244565252817353
"97",0.0988440556178198,0.190027139747312,0.271090232071829,-0.0636192986526821,-0.255595989790957
"98",0.142144477667061,0.504268793418175,0.0352513488587791,-0.0153644883147223,-0.339509009976367
"99",0.262371847439827,0.246048034597481,-0.145077496925873,0.0475862747887596,0.172039341491823
"100",0.243987522378011,-0.0883595291015763,0.0706838331585108,0.00870777060619916,0.28120815061621
"101",0.14066523236547,0.139612061349145,0.226930894951706,-0.0433393946082152,-0.215530359164302
"102",0.165520042156166,0.43146649272011,-0.0167458695489725,0.00605928525001785,-0.318994014427211
"103",0.265427845715951,0.151399139298951,-0.202238538176922,0.0673338901308962,0.195236306544789
"104",0.229413438952041,-0.198880379568857,0.010368465577756,0.0270499467810504,0.320526187739106
"105",0.108584063521455,0.0121136064303394,0.160024512963286,-0.0252550479320017,-0.179596862896645
"106",0.113559382855193,0.284791248843984,-0.0890429692196565,0.0225415251401586,-0.287061638355589
"107",0.194010181727966,-0.0043741160444344,-0.270552265927277,0.0797496886272114,0.227696998591432
"108",0.141385097700428,-0.352825531280341,-0.0477768699776876,0.0353692584441736,0.342629581440036
"109",0.00706842681943652,-0.142924388045784,0.104364202110341,-0.0191616827648894,-0.162323992497015
"110",-0.00253635958528758,0.122069474974238,-0.146365688905956,0.0253581088469481,-0.266092502138044
"111",0.0649669668052454,-0.16396767493028,-0.319621311752311,0.0784935069969037,0.246625479026618
"112",0.00254443805739226,-0.500325567679806,-0.0829408073519066,0.030346796399214,0.348732352134606
"113",-0.136602554781281,-0.270735881585238,0.0809062333976499,-0.028676142549762,-0.163252021055649
"114",-0.143544073590838,0.0171270859667798,-0.162855712377019,0.011929003923166,-0.261281233568222
"115",-0.0711584203213336,-0.250360706701034,-0.322716627313478,0.0617282858681307,0.246390472052359
"116",-0.126151514636444,-0.553317266394071,-0.0612140279873916,0.00967324013875964,0.324057637943265
"117",-0.251459761140187,-0.281976388783448,0.116272024282707,-0.0522819984877415,-0.195546271132975
"118",-0.238772010170554,0.0360808905918118,-0.12151368365568,-0.0120836898535785,-0.274228591768315
"119",-0.1472841061555,-0.20970613878679,-0.267656883196309,0.038149968623105,0.24379978949839
"120",-0.184609386300319,-0.481822237033388,0.0113414602182668,-0.0153075514340484,0.28872223183988
"121",-0.289837384030901,-0.174488919783538,0.19503482408737,-0.077201159730521,-0.251927190641134
"122",-0.252760475971118,0.165719470619219,-0.0483491608389201,-0.0329393493930921,-0.310781672800357
"123",-0.139269850180169,-0.0692462616366217,-0.192011100686431,0.0218101335456406,0.220221709993521
"124",-0.157185150150086,-0.329479357917052,0.0968455164357894,-0.0301777868047014,0.259635336923617
"125",-0.238929704920598,-0.00336825947377814,0.278355804670353,-0.0903847136782712,-0.299626112172946
"126",-0.179362146606489,0.342949768391988,0.0225976921233967,-0.0407314320525527,-0.357681216290174
"127",-0.049990652723104,0.0930727983806625,-0.120579530193905,0.0167954339697086,0.195365234959208
"128",-0.0545826556745375,-0.170793848297693,0.176966100643799,-0.036014736864474,0.235491419964686
"129",-0.123510030692107,0.152168002558532,0.336843864247225,-0.0934367377030002,-0.335798879403916
"130",-0.0562269350872559,0.473457789068973,0.0528521190959551,-0.0379968888919479,-0.368109501939314
"131",0.0750525742165024,0.202167074126588,-0.091984681477273,0.0213683877432062,0.203966969083311
"132",0.0714195192867611,-0.0663577281647458,0.202400102824586,-0.0325621351757917,0.216018279754532
"133",0.00652457193606065,0.249381368902527,0.345233885339806,-0.086917604431074,-0.362037906218106
"134",0.0745549970027526,0.546890597936027,0.0434651171843083,-0.0252883996723542,-0.365205825709884
