"","F7.W115","F7.G53","F7.GI_P","F7.GI_T","F7.Pumping"
"1",0.0586912225024841,-0.258009851031,-0.0153510029983727,0.0465458467546327,-0.0342976956323769
"2",-0.0220088682181587,-0.273296703736649,-0.135199374719061,0.0494965306128621,-0.0348490222972691
"3",-0.110060732177098,-0.238332635951409,-0.261384194472338,0.0467184958732441,-0.0197346664774997
"4",-0.20102769019178,-0.163665978037256,-0.351910869412712,0.0381352250347728,0.00538977328392221
"5",-0.271713375197157,-0.0622235710641148,-0.378056235593265,0.0257682968416359,0.0232852246559467
"6",-0.297787546038521,0.0481224588444838,-0.330908579544911,0.0111900697936539,0.0275436356440833
"7",-0.28077072135548,0.13693181036492,-0.231888474510566,-0.00150819074989195,0.026615567827981
"8",-0.23643187419421,0.176679460111801,-0.115364317508833,-0.0126299972386393,0.0311674978870391
"9",-0.174171188946974,0.153291741525931,0.0142607576982493,-0.0244298693832823,0.0313895462434291
"10",-0.101476428631534,0.0767312872250176,0.143515393776193,-0.0382089062697565,0.0274418164841298
"11",-0.0220345902662309,-0.0252436857156753,0.250220727440912,-0.0503354730879953,0.0177537235634983
"12",0.0509593719996994,-0.118225006594324,0.305981667945452,-0.056004870469874,0.00860942946822734
"13",0.109622642281867,-0.177767263497185,0.303398483648954,-0.0539794297306096,0.00422914434676678
"14",0.15327209211329,-0.198743860938761,0.251221976998111,-0.0468412875431001,0.0019486793571677
"15",0.184495634140055,-0.180135046849822,0.165225725373325,-0.0338948194919564,0.000798934051213229
"16",0.202153616491038,-0.128142184844867,0.0585670328475735,-0.0166522534673224,0.000986380653429454
"17",0.20427361622342,-0.0507228119727415,-0.0492686551457285,0.00323230057341992,0.00126884449794254
"18",0.190348521083547,0.0364008145292088,-0.131600541841757,0.0227047853230379,-0.00108702395663915
"19",0.168916482115366,0.118446520280259,-0.161473856795236,0.0404311459566805,-0.00916721391219175
"20",0.139705901565432,0.180610641245829,-0.147486933670992,0.0551607646995549,-0.0235828964444703
"21",0.101505675073947,0.211535779110757,-0.104619548659726,0.0653660921097329,-0.0382942962590625
"22",0.056273008091861,0.202647952926684,-0.051026294974762,0.0697031974182661,-0.0484815200656827
"23",0.00743171722769081,0.159766934432699,0.000721084257469418,0.0662400625821903,-0.0545258930564518
"24",-0.0429041916549442,0.0952684517935868,0.0297035442711248,0.0529732270377886,-0.05679789343261
"25",-0.0922985799365041,0.0235778923550584,0.0269355249931214,0.0310160488691455,-0.0520308702206336
"26",-0.133720986135645,-0.0485584087173323,-0.00712038566458954,0.00360857789584975,-0.036688979068389
"27",-0.159711820169878,-0.116848418205916,-0.0586659678541421,-0.0242667803809451,-0.0129111400261207
"28",-0.167795379569924,-0.174506156491998,-0.115862316232131,-0.0468244884556336,0.0163986183474084
"29",-0.159217977017962,-0.215137857402604,-0.159671356684013,-0.0618626285294747,0.0477639974929181
"30",-0.136229351079975,-0.232669909403015,-0.171715175400415,-0.0667066719871779,0.0753510128845878
"31",-0.102018346588525,-0.222156043992399,-0.13677457916804,-0.0617955440200793,0.0906330715559028
"32",-0.0631309024811713,-0.176975952707845,-0.0583374107329018,-0.0480718461519507,0.0841645710780529
"33",-0.0276421159176177,-0.0975643001001861,0.042875484544389,-0.0271548617236136,0.0609653731652859
"34",0.000961847309440132,0.00316028879428234,0.143291643589253,-0.00227976409609047,0.029361367291193
"35",0.0224373998513012,0.104833592285519,0.221439352575023,0.0223811095781745,-0.00494600282393246
